,Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Return Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal  ,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure ,Occupancy Mode Indicator,Fault Detection Ground Truth
779,2007-08-28 12:59:00,53.53,55,89.97,74.82,71.55,1,1,0.69,0.55,0.4,0.4,0.6,0.38,0.0,1.4,1.43,1,1
780,2007-08-28 13:00:00,53.75,55,90.04,74.82,71.66,1,1,0.69,0.55,0.4,0.4,0.6,0.37,0.0,1.4,1.43,1,1
781,2007-08-28 13:01:00,54.07,55,90.11,74.6,71.45,1,1,0.69,0.55,0.4,0.4,0.6,0.36,0.0,1.4,1.42,1,1
782,2007-08-28 13:02:00,54.29,55,90.16,74.92,71.76,1,1,0.69,0.55,0.4,0.4,0.6,0.36,0.0,1.4,1.35,1,1
783,2007-08-28 13:03:00,54.5,55,90.52,75.03,71.76,1,1,0.69,0.55,0.4,0.4,0.6,0.36,0.0,1.4,1.41,1,1
784,2007-08-28 13:04:00,54.93,55,90.72,74.82,71.66,1,1,0.69,0.55,0.4,0.4,0.6,0.37,0.0,1.4,1.42,1,1
785,2007-08-28 13:05:00,55.04,55,90.5,74.92,71.66,1,1,0.69,0.55,0.4,0.4,0.6,0.37,0.0,1.4,1.41,1,1
786,2007-08-28 13:06:00,54.93,55,90.38,75.14,71.87,1,1,0.69,0.55,0.4,0.4,0.6,0.37,0.0,1.4,1.39,1,1
787,2007-08-28 13:07:00,55.04,55,90.41,75.35,72.08,1,1,0.69,0.55,0.4,0.4,0.6,0.37,0.0,1.4,1.39,1,1
788,2007-08-28 13:08:00,55.36,55,90.29,75.14,71.97,1,1,0.69,0.55,0.4,0.4,0.6,0.37,0.0,1.4,1.41,1,1
789,2007-08-28 13:09:00,55.26,55,90.22,75.14,71.97,1,1,0.69,0.55,0.4,0.4,0.6,0.38,0.0,1.4,1.35,1,1
790,2007-08-28 13:10:00,55.58,55,90.16,75.45,72.18,1,1,0.69,0.55,0.4,0.4,0.6,0.39,0.0,1.4,1.4,1,1
791,2007-08-28 13:11:00,55.36,55,90.24,75.56,72.29,1,1,0.69,0.55,0.4,0.4,0.6,0.39,0.0,1.4,1.41,1,1
792,2007-08-28 13:12:00,55.47,55,90.14,75.35,72.08,1,1,0.69,0.55,0.4,0.4,0.6,0.4,0.0,1.4,1.37,1,1
793,2007-08-28 13:13:00,55.58,55,90.0,75.35,72.08,1,1,0.69,0.55,0.4,0.4,0.6,0.41,0.0,1.4,1.36,1,1
794,2007-08-28 13:14:00,55.69,55,90.09,75.56,72.39,1,1,0.69,0.56,0.4,0.4,0.6,0.41,0.0,1.4,1.38,1,1
795,2007-08-28 13:15:00,55.79,55,90.03,75.45,72.18,1,1,0.7,0.56,0.4,0.4,0.6,0.43,0.0,1.4,1.38,1,1
796,2007-08-28 13:16:00,56.01,55,89.95,75.45,72.29,1,1,0.69,0.56,0.4,0.4,0.6,0.44,0.0,1.4,1.42,1,1
797,2007-08-28 13:17:00,55.79,55,89.91,75.67,72.5,1,1,0.7,0.56,0.4,0.4,0.6,0.45,0.0,1.4,1.36,1,1
798,2007-08-28 13:18:00,55.69,55,89.83,75.77,72.5,1,1,0.7,0.56,0.4,0.4,0.6,0.46,0.0,1.4,1.35,1,1
799,2007-08-28 13:19:00,55.9,55,89.8,75.77,72.5,1,1,0.7,0.56,0.4,0.4,0.6,0.47,0.0,1.4,1.36,1,1
800,2007-08-28 13:20:00,55.9,55,89.88,75.88,72.5,1,1,0.7,0.56,0.4,0.4,0.6,0.47,0.0,1.4,1.35,1,1
801,2007-08-28 13:21:00,55.69,55,89.92,75.88,72.39,1,1,0.7,0.56,0.4,0.4,0.6,0.48,0.0,1.4,1.36,1,1
802,2007-08-28 13:22:00,55.58,55,89.89,75.88,72.5,1,1,0.7,0.56,0.4,0.4,0.6,0.49,0.0,1.4,1.37,1,1
803,2007-08-28 13:23:00,55.47,55,89.92,75.67,72.29,1,1,0.7,0.56,0.4,0.4,0.6,0.49,0.0,1.4,1.38,1,1
804,2007-08-28 13:24:00,55.69,55,90.03,75.88,72.5,1,1,0.71,0.56,0.4,0.4,0.6,0.5,0.0,1.4,1.34,1,1
805,2007-08-28 13:25:00,55.47,55,90.12,75.77,72.29,1,1,0.71,0.56,0.4,0.4,0.6,0.5,0.0,1.4,1.36,1,1
806,2007-08-28 13:26:00,55.47,55,90.06,75.88,72.5,1,1,0.71,0.57,0.4,0.4,0.6,0.51,0.0,1.4,1.37,1,1
807,2007-08-28 13:27:00,55.36,55,89.99,75.88,72.5,1,1,0.71,0.57,0.4,0.4,0.6,0.52,0.0,1.4,1.37,1,1
808,2007-08-28 13:28:00,55.26,55,90.16,75.88,72.39,1,1,0.71,0.57,0.4,0.4,0.6,0.52,0.0,1.4,1.38,1,1
809,2007-08-28 13:29:00,55.47,55,90.11,75.88,72.5,1,1,0.71,0.57,0.4,0.4,0.6,0.52,0.0,1.4,1.35,1,1
810,2007-08-28 13:30:00,55.47,55,90.13,75.98,72.5,1,1,0.71,0.57,0.4,0.4,0.6,0.53,0.0,1.4,1.39,1,1
811,2007-08-28 13:31:00,55.47,55,90.24,75.98,72.5,1,1,0.71,0.57,0.4,0.4,0.6,0.53,0.0,1.4,1.37,1,1
812,2007-08-28 13:32:00,55.15,55,90.25,75.98,72.39,1,1,0.71,0.57,0.4,0.4,0.6,0.53,0.0,1.4,1.37,1,1
813,2007-08-28 13:33:00,55.15,55,90.2,75.77,72.18,1,1,0.71,0.57,0.4,0.4,0.6,0.53,0.0,1.4,1.38,1,1
814,2007-08-28 13:34:00,55.36,55,90.29,75.98,72.39,1,1,0.71,0.57,0.4,0.4,0.6,0.54,0.0,1.4,1.38,1,1
815,2007-08-28 13:35:00,55.36,55,90.37,76.09,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.54,0.0,1.4,1.36,1,1
816,2007-08-28 13:36:00,55.36,55,90.27,75.88,72.29,1,1,0.72,0.57,0.4,0.4,0.6,0.54,0.0,1.4,1.37,1,1
817,2007-08-28 13:37:00,55.36,55,90.18,75.98,72.5,1,1,0.72,0.57,0.4,0.4,0.6,0.55,0.0,1.4,1.37,1,1
818,2007-08-28 13:38:00,55.36,55,90.27,75.77,72.18,1,1,0.72,0.57,0.4,0.4,0.6,0.55,0.0,1.4,1.39,1,1
819,2007-08-28 13:39:00,55.15,55,90.36,75.77,72.18,1,1,0.72,0.57,0.4,0.4,0.6,0.55,0.0,1.4,1.38,1,1
820,2007-08-28 13:40:00,55.04,55,90.22,75.88,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.55,0.0,1.4,1.35,1,1
821,2007-08-28 13:41:00,55.04,55,90.05,75.77,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.55,0.0,1.4,1.36,1,1
822,2007-08-28 13:42:00,55.26,55,90.31,75.67,72.29,1,1,0.72,0.58,0.4,0.4,0.6,0.55,0.0,1.4,1.37,1,1
823,2007-08-28 13:43:00,55.04,55,90.56,75.77,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.55,0.0,1.4,1.39,1,1
824,2007-08-28 13:44:00,55.36,55,90.77,75.98,72.29,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.39,1,1
825,2007-08-28 13:45:00,55.26,55,90.85,75.98,72.39,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.36,1,1
826,2007-08-28 13:46:00,55.04,55,90.59,75.77,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.39,1,1
827,2007-08-28 13:47:00,55.04,55,90.11,75.98,72.39,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.4,1,1
828,2007-08-28 13:48:00,54.93,55,90.06,75.77,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.34,1,1
829,2007-08-28 13:49:00,55.15,55,90.1,75.98,72.29,1,1,0.73,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.36,1,1
830,2007-08-28 13:50:00,55.26,55,90.12,75.77,72.08,1,1,0.73,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.38,1,1
831,2007-08-28 13:51:00,55.04,55,90.12,75.98,72.39,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.37,1,1
832,2007-08-28 13:52:00,55.26,55,90.2,75.98,72.18,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.4,1,1
833,2007-08-28 13:53:00,55.04,55,90.64,75.98,72.18,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.37,1,1
834,2007-08-28 13:54:00,55.26,55,90.5,75.88,72.18,1,1,0.73,0.58,0.4,0.4,0.6,0.58,0.0,1.4,1.38,1,1
835,2007-08-28 13:55:00,55.26,55,90.36,75.88,72.18,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.38,1,1
836,2007-08-28 13:56:00,55.26,55,90.46,75.88,72.18,1,1,0.73,0.58,0.4,0.4,0.6,0.58,0.0,1.4,1.38,1,1
837,2007-08-28 13:57:00,54.83,55,90.58,75.67,71.97,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.41,1,1
838,2007-08-28 13:58:00,55.04,55,90.54,75.67,71.97,1,1,0.73,0.58,0.4,0.4,0.6,0.58,0.0,1.4,1.4,1,1
839,2007-08-28 13:59:00,54.93,55,90.31,75.67,71.87,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.4,1,1
840,2007-08-28 14:00:00,55.04,55,90.31,75.67,71.97,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.41,1,1
841,2007-08-28 14:01:00,54.83,55,90.37,75.88,72.08,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.42,1,1
842,2007-08-28 14:02:00,54.83,55,90.4,75.77,72.08,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.41,1,1
843,2007-08-28 14:03:00,54.93,55,90.09,75.88,72.08,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.39,1,1
844,2007-08-28 14:04:00,54.83,55,90.07,75.67,71.87,1,1,0.73,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.44,1,1
845,2007-08-28 14:05:00,54.72,55,90.29,75.67,71.76,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.42,1,1
846,2007-08-28 14:06:00,54.93,55,90.46,75.88,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.41,1,1
847,2007-08-28 14:07:00,54.72,55,90.38,75.88,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.44,1,1
848,2007-08-28 14:08:00,54.72,55,90.26,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.57,0.0,1.4,1.42,1,1
849,2007-08-28 14:09:00,54.72,55,90.27,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.39,1,1
850,2007-08-28 14:10:00,54.72,55,90.45,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.4,1,1
851,2007-08-28 14:11:00,54.93,55,90.68,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.4,1,1
852,2007-08-28 14:12:00,54.93,55,90.72,75.77,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.4,1,1
853,2007-08-28 14:13:00,54.93,55,90.65,75.98,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.56,0.0,1.4,1.4,1,1
854,2007-08-28 14:14:00,54.72,55,90.61,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.55,0.0,1.4,1.41,1,1
855,2007-08-28 14:15:00,54.61,55,90.61,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.38,1,1
856,2007-08-28 14:16:00,54.93,55,90.95,75.67,71.97,1,1,0.72,0.58,0.4,0.4,0.6,0.55,0.0,1.4,1.38,1,1
857,2007-08-28 14:17:00,54.83,55,90.99,75.77,71.87,1,1,0.73,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.35,1,1
858,2007-08-28 14:18:00,55.04,55,90.69,75.77,71.76,1,1,0.72,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.38,1,1
859,2007-08-28 14:19:00,54.83,55,90.74,75.67,71.76,1,1,0.72,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.38,1,1
860,2007-08-28 14:20:00,55.04,55,90.53,75.88,71.97,1,1,0.72,0.58,0.4,0.4,0.6,0.55,0.0,1.4,1.41,1,1
861,2007-08-28 14:21:00,54.83,55,90.41,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.42,1,1
862,2007-08-28 14:22:00,54.93,55,90.65,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.37,1,1
863,2007-08-28 14:23:00,54.93,55,91.12,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.41,1,1
864,2007-08-28 14:24:00,54.72,55,91.29,75.67,71.87,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.41,1,1
865,2007-08-28 14:25:00,55.04,55,91.2,75.98,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.41,1,1
866,2007-08-28 14:26:00,54.72,55,91.12,75.98,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.36,1,1
867,2007-08-28 14:27:00,54.83,55,91.1,75.77,71.97,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.38,1,1
868,2007-08-28 14:28:00,55.04,55,91.07,75.77,71.97,1,1,0.73,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.4,1,1
869,2007-08-28 14:29:00,54.93,55,90.9,75.88,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.4,1,1
870,2007-08-28 14:30:00,54.93,55,90.87,75.88,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.39,1,1
871,2007-08-28 14:31:00,55.04,55,90.96,75.98,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.44,1,1
872,2007-08-28 14:32:00,54.72,55,90.94,75.88,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.38,1,1
873,2007-08-28 14:33:00,55.04,55,90.97,75.88,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.41,1,1
874,2007-08-28 14:34:00,54.72,55,90.81,75.98,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.52,0.0,1.4,1.41,1,1
875,2007-08-28 14:35:00,54.93,55,90.83,75.77,71.97,1,1,0.72,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.42,1,1
876,2007-08-28 14:36:00,54.72,55,90.85,75.67,71.97,1,1,0.72,0.58,0.4,0.4,0.6,0.52,0.0,1.4,1.41,1,1
877,2007-08-28 14:37:00,54.93,55,91.03,75.77,71.97,1,1,0.72,0.58,0.4,0.4,0.6,0.52,0.0,1.4,1.39,1,1
878,2007-08-28 14:38:00,54.93,55,91.14,75.77,71.97,1,1,0.72,0.58,0.4,0.4,0.6,0.52,0.0,1.4,1.42,1,1
879,2007-08-28 14:39:00,54.72,55,91.22,75.77,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.52,0.0,1.4,1.41,1,1
880,2007-08-28 14:40:00,54.72,55,91.14,75.98,72.29,1,1,0.72,0.58,0.4,0.4,0.6,0.51,0.0,1.4,1.42,1,1
881,2007-08-28 14:41:00,54.93,55,91.08,75.77,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.51,0.0,1.4,1.41,1,1
882,2007-08-28 14:42:00,54.72,55,91.09,75.77,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.51,0.0,1.4,1.43,1,1
883,2007-08-28 14:43:00,54.61,55,91.19,75.77,72.08,1,1,0.72,0.58,0.4,0.4,0.6,0.5,0.0,1.4,1.43,1,1
884,2007-08-28 14:44:00,54.61,55,91.35,75.77,72.18,1,1,0.72,0.58,0.4,0.4,0.6,0.5,0.0,1.4,1.44,1,1
885,2007-08-28 14:45:00,54.61,55,91.35,75.77,72.18,1,1,0.72,0.57,0.4,0.4,0.6,0.5,0.0,1.4,1.44,1,1
886,2007-08-28 14:46:00,54.83,55,91.46,76.09,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.42,1,1
887,2007-08-28 14:47:00,54.61,55,91.43,75.88,72.18,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,1
888,2007-08-28 14:48:00,54.72,55,91.37,76.09,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.43,1,1
889,2007-08-28 14:49:00,54.83,55,91.4,76.09,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.38,1,1
890,2007-08-28 14:50:00,54.72,55,91.31,76.09,72.29,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.4,1,1
891,2007-08-28 14:51:00,54.93,55,91.18,75.98,72.29,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.43,1,1
892,2007-08-28 14:52:00,54.93,55,91.07,75.98,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.4,1,1
893,2007-08-28 14:53:00,54.72,55,91.0,75.98,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.42,1,1
894,2007-08-28 14:54:00,54.93,55,91.1,75.88,72.18,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,1
895,2007-08-28 14:55:00,54.72,55,91.21,75.77,72.18,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,1
896,2007-08-28 14:56:00,54.83,55,91.3,76.09,72.5,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,1
897,2007-08-28 14:57:00,54.93,55,91.39,76.09,72.5,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.42,1,1
898,2007-08-28 14:58:00,55.04,55,91.57,76.09,72.5,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,1
899,2007-08-28 14:59:00,54.83,55,91.38,76.09,72.6,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,1
900,2007-08-28 15:00:00,54.83,55,91.56,75.98,72.29,1,1,0.72,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.4,1,1
901,2007-08-28 15:01:00,55.15,55,91.43,75.98,72.29,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,1
902,2007-08-28 15:02:00,55.15,55,91.29,76.2,72.6,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,1
903,2007-08-28 15:03:00,55.15,55,91.56,75.88,72.29,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,1
904,2007-08-28 15:04:00,55.15,55,91.7,75.98,72.29,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,1
905,2007-08-28 15:05:00,55.15,55,91.79,76.2,72.6,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.44,1,1
906,2007-08-28 15:06:00,54.83,55,91.75,75.98,72.29,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,1
907,2007-08-28 15:07:00,55.04,55,91.8,75.98,72.5,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,1
908,2007-08-28 15:08:00,54.83,55,91.62,75.98,72.5,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.37,1,1
909,2007-08-28 15:09:00,55.04,55,91.54,76.2,72.71,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,1
910,2007-08-28 15:10:00,55.04,55,91.37,76.3,72.6,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.4,1,1
911,2007-08-28 15:11:00,54.83,55,91.09,76.09,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,1
912,2007-08-28 15:12:00,55.15,55,90.92,76.09,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,1
913,2007-08-28 15:13:00,54.93,55,91.11,76.3,72.6,1,1,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,1
914,2007-08-28 15:14:00,55.26,55,91.34,76.2,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.39,1,1
915,2007-08-28 15:15:00,55.26,55,91.42,76.09,72.39,1,1,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.39,1,1
916,2007-08-28 15:16:00,55.26,55,91.29,76.09,72.39,1,1,0.72,0.58,0.4,0.4,0.6,0.49,0.0,1.4,1.35,1,1
917,2007-08-28 15:17:00,55.26,55,91.3,76.3,72.6,1,1,0.72,0.58,0.4,0.4,0.6,0.49,0.0,1.4,1.4,1,1
918,2007-08-28 15:18:00,55.04,55,91.31,76.3,72.6,1,1,0.72,0.58,0.4,0.4,0.6,0.49,0.0,1.4,1.37,1,1
919,2007-08-28 15:19:00,55.15,55,91.27,76.3,72.6,1,1,0.72,0.58,0.4,0.4,0.6,0.5,0.0,1.4,1.33,1,1
920,2007-08-28 15:20:00,55.36,55,91.37,76.2,72.29,1,1,0.72,0.58,0.4,0.4,0.6,0.5,0.0,1.4,1.39,1,1
921,2007-08-28 15:21:00,55.47,55,91.37,76.3,72.5,1,1,0.72,0.58,0.4,0.4,0.6,0.51,0.0,1.4,1.36,1,1
922,2007-08-28 15:22:00,55.26,55,91.39,76.3,72.6,1,1,0.72,0.58,0.4,0.4,0.6,0.51,0.0,1.4,1.39,1,1
923,2007-08-28 15:23:00,55.26,55,91.48,76.2,72.39,1,1,0.73,0.58,0.4,0.4,0.6,0.51,0.0,1.4,1.36,1,1
924,2007-08-28 15:24:00,55.36,55,91.64,76.09,72.39,1,1,0.73,0.58,0.4,0.4,0.6,0.52,0.0,1.4,1.39,1,1
925,2007-08-28 15:25:00,55.47,55,91.51,76.3,72.6,1,1,0.73,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.35,1,1
926,2007-08-28 15:26:00,55.58,55,91.67,76.09,72.39,1,1,0.73,0.58,0.4,0.4,0.6,0.53,0.0,1.4,1.42,1,1
927,2007-08-28 15:27:00,55.36,55,91.63,76.09,72.39,1,1,0.73,0.58,0.4,0.4,0.6,0.54,0.0,1.4,1.38,1,1
928,2007-08-28 15:28:00,55.69,55,91.54,76.41,72.5,1,1,0.73,0.58,0.4,0.4,0.6,0.55,0.0,1.4,1.38,1,1
929,2007-08-28 15:29:00,55.36,55,91.51,76.3,72.6,1,1,0.73,0.58,0.4,0.4,0.6,0.55,0.0,1.4,1.36,1,1
930,2007-08-28 15:30:00,55.47,55,91.5,76.3,72.6,1,1,0.73,0.59,0.4,0.4,0.6,0.55,0.0,1.4,1.37,1,1
931,2007-08-28 15:31:00,55.58,55,91.35,76.09,72.29,1,1,0.73,0.59,0.4,0.4,0.6,0.56,0.0,1.4,1.36,1,1
932,2007-08-28 15:32:00,55.47,55,91.2,76.09,72.29,1,1,0.74,0.59,0.4,0.4,0.6,0.57,0.0,1.4,1.36,1,1
933,2007-08-28 15:33:00,55.36,55,91.17,76.09,72.29,1,1,0.74,0.59,0.4,0.4,0.6,0.57,0.0,1.4,1.4,1,1
934,2007-08-28 15:34:00,55.58,55,91.15,76.09,72.18,1,1,0.74,0.59,0.4,0.4,0.6,0.58,0.0,1.4,1.36,1,1
935,2007-08-28 15:35:00,55.47,55,91.1,76.09,72.18,1,1,0.74,0.59,0.4,0.4,0.6,0.58,0.0,1.4,1.37,1,1
936,2007-08-28 15:36:00,55.47,55,91.0,76.09,72.29,1,1,0.74,0.59,0.4,0.4,0.6,0.59,0.0,1.4,1.36,1,1
937,2007-08-28 15:37:00,55.26,55,90.97,76.3,72.39,1,1,0.74,0.59,0.4,0.4,0.6,0.59,0.0,1.4,1.36,1,1
938,2007-08-28 15:38:00,55.26,55,90.93,76.3,72.39,1,1,0.74,0.59,0.4,0.4,0.6,0.59,0.0,1.4,1.37,1,1
939,2007-08-28 15:39:00,55.15,55,91.06,76.09,72.08,1,1,0.74,0.59,0.4,0.4,0.6,0.6,0.0,1.4,1.36,1,1
940,2007-08-28 15:40:00,55.36,55,91.01,76.41,72.5,1,1,0.74,0.59,0.4,0.4,0.6,0.6,0.0,1.4,1.39,1,1
941,2007-08-28 15:41:00,55.36,55,91.11,76.2,72.39,1,1,0.74,0.59,0.4,0.4,0.6,0.6,0.0,1.4,1.4,1,1
942,2007-08-28 15:42:00,55.36,55,91.16,75.98,72.18,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.38,1,1
943,2007-08-28 15:43:00,55.36,55,91.3,76.09,72.08,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.4,1,1
944,2007-08-28 15:44:00,55.15,55,91.26,76.2,72.39,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.39,1,1
945,2007-08-28 15:45:00,55.26,55,91.32,76.2,72.39,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.37,1,1
946,2007-08-28 15:46:00,55.26,55,91.27,76.2,72.29,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.4,1,1
947,2007-08-28 15:47:00,55.26,55,91.22,75.98,72.08,1,1,0.74,0.59,0.4,0.4,0.6,0.62,0.0,1.4,1.4,1,1
948,2007-08-28 15:48:00,55.26,55,91.17,76.2,72.39,1,1,0.74,0.59,0.4,0.4,0.6,0.62,0.0,1.4,1.38,1,1
949,2007-08-28 15:49:00,54.93,55,91.21,76.3,72.29,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.41,1,1
950,2007-08-28 15:50:00,55.15,55,91.25,75.88,72.18,1,1,0.74,0.59,0.4,0.4,0.6,0.62,0.0,1.4,1.41,1,1
951,2007-08-28 15:51:00,55.04,55,91.3,75.88,72.08,1,1,0.74,0.59,0.4,0.4,0.6,0.62,0.0,1.4,1.37,1,1
952,2007-08-28 15:52:00,54.93,55,91.47,75.98,72.08,1,1,0.74,0.6,0.4,0.4,0.6,0.61,0.0,1.4,1.42,1,1
953,2007-08-28 15:53:00,54.83,55,91.44,75.98,72.08,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.41,1,1
954,2007-08-28 15:54:00,54.83,55,91.47,76.2,72.29,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.42,1,1
955,2007-08-28 15:55:00,54.83,55,91.52,76.2,72.29,1,1,0.74,0.59,0.4,0.4,0.6,0.61,0.0,1.4,1.41,1,1
