,Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Return Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal  ,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure ,Occupancy Mode Indicator,Fault Detection Ground Truth
20201,2008-08-28 00:41:00,75.8,55,68.76,68.76,60.53,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20202,2008-08-28 00:42:00,75.77,55,68.81,68.81,60.52,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20203,2008-08-28 00:43:00,75.75,55,68.78,68.78,60.52,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20204,2008-08-28 00:44:00,75.72,55,68.76,68.76,60.51,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20205,2008-08-28 00:45:00,75.69,55,68.76,68.76,60.51,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20206,2008-08-28 00:46:00,75.67,55,68.71,68.71,60.5,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20207,2008-08-28 00:47:00,75.64,55,68.75,68.75,60.5,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20208,2008-08-28 00:48:00,75.62,55,68.76,68.76,60.49,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20209,2008-08-28 00:49:00,75.59,55,68.8,68.8,60.49,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20210,2008-08-28 00:50:00,75.56,55,68.83,68.83,60.48,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20211,2008-08-28 00:51:00,75.54,55,68.78,68.78,60.48,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20212,2008-08-28 00:52:00,75.51,55,68.73,68.73,60.47,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20213,2008-08-28 00:53:00,75.49,55,68.72,68.72,60.47,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20214,2008-08-28 00:54:00,75.46,55,68.7,68.7,60.47,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20215,2008-08-28 00:55:00,75.44,55,68.73,68.73,60.46,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20216,2008-08-28 00:56:00,75.41,55,68.8,68.8,60.46,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20217,2008-08-28 00:57:00,75.39,55,68.86,68.86,60.45,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20218,2008-08-28 00:58:00,75.36,55,68.83,68.83,60.45,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20219,2008-08-28 00:59:00,75.34,55,68.83,68.83,60.44,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20220,2008-08-28 01:00:00,75.31,55,68.83,68.83,60.44,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20221,2008-08-28 01:01:00,75.29,55,68.89,68.89,60.43,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20222,2008-08-28 01:02:00,75.26,55,68.87,68.87,60.43,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20223,2008-08-28 01:03:00,75.24,55,68.83,68.83,60.43,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20224,2008-08-28 01:04:00,75.21,55,68.91,68.91,60.42,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20225,2008-08-28 01:05:00,75.19,55,68.87,68.87,60.42,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20226,2008-08-28 01:06:00,75.16,55,68.83,68.83,60.41,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20227,2008-08-28 01:07:00,75.14,55,68.8,68.8,60.41,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20228,2008-08-28 01:08:00,75.12,55,68.81,68.81,60.41,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20229,2008-08-28 01:09:00,75.09,55,68.82,68.82,60.4,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20230,2008-08-28 01:10:00,75.07,55,68.89,68.89,60.4,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20231,2008-08-28 01:11:00,75.04,55,68.9,68.9,60.39,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20232,2008-08-28 01:12:00,75.02,55,68.97,68.97,60.39,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20233,2008-08-28 01:13:00,75.0,55,68.95,68.95,60.39,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20234,2008-08-28 01:14:00,74.97,55,68.84,68.84,60.38,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20235,2008-08-28 01:15:00,74.95,55,68.86,68.86,60.38,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20236,2008-08-28 01:16:00,74.93,55,68.9,68.9,60.37,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20237,2008-08-28 01:17:00,74.9,55,68.92,68.92,60.37,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20238,2008-08-28 01:18:00,74.88,55,68.92,68.92,60.37,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20239,2008-08-28 01:19:00,74.86,55,68.98,68.98,60.36,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20240,2008-08-28 01:20:00,74.84,55,68.96,68.96,60.36,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20241,2008-08-28 01:21:00,74.81,55,68.86,68.86,60.36,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20242,2008-08-28 01:22:00,74.79,55,68.83,68.83,60.35,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20243,2008-08-28 01:23:00,74.77,55,68.86,68.86,60.35,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20244,2008-08-28 01:24:00,74.75,55,68.82,68.82,60.35,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20245,2008-08-28 01:25:00,74.72,55,68.86,68.86,60.34,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20246,2008-08-28 01:26:00,74.7,55,68.83,68.83,60.34,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20247,2008-08-28 01:27:00,74.68,55,68.86,68.86,60.34,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20248,2008-08-28 01:28:00,74.66,55,68.88,68.88,60.33,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20249,2008-08-28 01:29:00,74.63,55,68.88,68.88,60.33,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20250,2008-08-28 01:30:00,74.61,55,68.83,68.83,60.32,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20251,2008-08-28 01:31:00,74.59,55,68.83,68.83,60.32,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20252,2008-08-28 01:32:00,74.57,55,68.88,68.88,60.32,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20253,2008-08-28 01:33:00,74.55,55,68.9,68.9,60.32,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20254,2008-08-28 01:34:00,74.52,55,68.85,68.85,60.31,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20255,2008-08-28 01:35:00,74.5,55,68.83,68.83,60.31,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20256,2008-08-28 01:36:00,74.48,55,68.83,68.83,60.31,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20257,2008-08-28 01:37:00,74.46,55,68.86,68.86,60.3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20258,2008-08-28 01:38:00,74.44,55,68.78,68.78,60.3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20259,2008-08-28 01:39:00,74.42,55,68.82,68.82,60.3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20260,2008-08-28 01:40:00,74.4,55,68.81,68.81,60.29,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20261,2008-08-28 01:41:00,74.38,55,68.85,68.85,60.29,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20262,2008-08-28 01:42:00,74.35,55,68.77,68.77,60.29,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20263,2008-08-28 01:43:00,74.33,55,68.75,68.75,60.28,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20264,2008-08-28 01:44:00,74.31,55,68.82,68.82,60.28,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20265,2008-08-28 01:45:00,74.29,55,68.73,68.73,60.28,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20266,2008-08-28 01:46:00,74.27,55,68.73,68.73,60.27,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20267,2008-08-28 01:47:00,74.25,55,68.72,68.72,60.27,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20268,2008-08-28 01:48:00,74.23,55,68.77,68.77,60.27,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20269,2008-08-28 01:49:00,74.21,55,68.74,68.74,60.26,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20270,2008-08-28 01:50:00,74.19,55,68.74,68.74,60.26,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20271,2008-08-28 01:51:00,74.17,55,68.72,68.72,60.26,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20272,2008-08-28 01:52:00,74.15,55,68.77,68.77,60.26,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20273,2008-08-28 01:53:00,74.13,55,68.71,68.71,60.25,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20274,2008-08-28 01:54:00,74.11,55,68.69,68.69,60.25,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20275,2008-08-28 01:55:00,74.09,55,68.68,68.68,60.25,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20276,2008-08-28 01:56:00,74.07,55,68.7,68.7,60.24,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20277,2008-08-28 01:57:00,74.05,55,68.61,68.61,60.24,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20278,2008-08-28 01:58:00,74.03,55,68.57,68.57,60.24,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20279,2008-08-28 01:59:00,74.01,55,68.64,68.64,60.24,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20280,2008-08-28 02:00:00,73.99,55,68.65,68.65,60.23,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20281,2008-08-28 02:01:00,73.97,55,68.69,68.69,60.23,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20282,2008-08-28 02:02:00,73.95,55,68.8,68.8,60.23,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20283,2008-08-28 02:03:00,73.93,55,68.78,68.78,60.22,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20284,2008-08-28 02:04:00,73.91,55,68.73,68.73,60.22,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20285,2008-08-28 02:05:00,73.89,55,68.73,68.73,60.22,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20286,2008-08-28 02:06:00,73.87,55,68.75,68.75,60.22,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20287,2008-08-28 02:07:00,73.85,55,68.75,68.75,60.21,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20288,2008-08-28 02:08:00,73.84,55,68.82,68.82,60.21,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20289,2008-08-28 02:09:00,73.82,55,68.77,68.77,60.21,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20290,2008-08-28 02:10:00,73.8,55,68.74,68.74,60.21,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20291,2008-08-28 02:11:00,73.78,55,68.72,68.72,60.2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20292,2008-08-28 02:12:00,73.76,55,68.75,68.75,60.2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20293,2008-08-28 02:13:00,73.74,55,68.71,68.71,60.2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20294,2008-08-28 02:14:00,73.72,55,68.67,68.67,60.19,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20295,2008-08-28 02:15:00,73.7,55,68.63,68.63,60.19,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20296,2008-08-28 02:16:00,73.69,55,68.68,68.68,60.19,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20297,2008-08-28 02:17:00,73.67,55,68.7,68.7,60.19,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20298,2008-08-28 02:18:00,73.65,55,68.73,68.73,60.18,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20299,2008-08-28 02:19:00,73.63,55,68.76,68.76,60.18,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20300,2008-08-28 02:20:00,73.61,55,68.76,68.76,60.18,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20301,2008-08-28 02:21:00,73.59,55,68.81,68.81,60.18,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20302,2008-08-28 02:22:00,73.58,55,68.8,68.8,60.17,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20303,2008-08-28 02:23:00,73.56,55,68.78,68.78,60.17,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20304,2008-08-28 02:24:00,73.54,55,68.79,68.79,60.17,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20305,2008-08-28 02:25:00,73.52,55,68.81,68.81,60.17,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20306,2008-08-28 02:26:00,73.5,55,68.81,68.81,60.16,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20307,2008-08-28 02:27:00,73.49,55,68.83,68.83,60.16,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20308,2008-08-28 02:28:00,73.47,55,68.86,68.86,60.16,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20309,2008-08-28 02:29:00,73.45,55,68.88,68.88,60.16,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20310,2008-08-28 02:30:00,73.43,55,68.83,68.83,60.16,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20311,2008-08-28 02:31:00,73.42,55,68.84,68.84,60.15,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20312,2008-08-28 02:32:00,73.4,55,68.83,68.83,60.15,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20313,2008-08-28 02:33:00,73.38,55,68.86,68.86,60.15,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20314,2008-08-28 02:34:00,73.36,55,68.98,68.98,60.15,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20315,2008-08-28 02:35:00,73.35,55,69.03,69.03,60.14,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20316,2008-08-28 02:36:00,73.33,55,68.93,68.93,60.14,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20317,2008-08-28 02:37:00,73.31,55,68.87,68.87,60.14,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20318,2008-08-28 02:38:00,73.3,55,68.88,68.88,60.14,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20319,2008-08-28 02:39:00,73.28,55,68.85,68.85,60.13,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20320,2008-08-28 02:40:00,73.26,55,68.86,68.86,60.13,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20321,2008-08-28 02:41:00,73.24,55,68.83,68.83,60.13,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20322,2008-08-28 02:42:00,73.23,55,68.83,68.83,60.13,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20323,2008-08-28 02:43:00,73.21,55,68.84,68.84,60.13,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20324,2008-08-28 02:44:00,73.19,55,68.96,68.96,60.12,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20325,2008-08-28 02:45:00,73.18,55,68.96,68.96,60.12,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20326,2008-08-28 02:46:00,73.16,55,68.94,68.94,60.12,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20327,2008-08-28 02:47:00,73.15,55,68.92,68.92,60.12,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20328,2008-08-28 02:48:00,73.13,55,68.9,68.9,60.11,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20329,2008-08-28 02:49:00,73.11,55,68.98,68.98,60.11,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20330,2008-08-28 02:50:00,73.1,55,68.98,68.98,60.11,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20331,2008-08-28 02:51:00,73.08,55,68.93,68.93,60.11,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20332,2008-08-28 02:52:00,73.06,55,68.87,68.87,60.11,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20333,2008-08-28 02:53:00,73.05,55,68.91,68.91,60.1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20334,2008-08-28 02:54:00,73.03,55,68.87,68.87,60.1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20335,2008-08-28 02:55:00,73.02,55,68.99,68.99,60.1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20336,2008-08-28 02:56:00,73.0,55,68.98,68.98,60.1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20337,2008-08-28 02:57:00,72.99,55,68.98,68.98,60.1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20338,2008-08-28 02:58:00,72.97,55,68.87,68.87,60.09,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20339,2008-08-28 02:59:00,72.95,55,68.94,68.94,60.09,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20340,2008-08-28 03:00:00,72.94,55,68.89,68.89,60.09,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20341,2008-08-28 03:01:00,72.92,55,68.87,68.87,60.09,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20342,2008-08-28 03:02:00,72.91,55,68.8,68.8,60.08,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20343,2008-08-28 03:03:00,72.89,55,68.85,68.85,60.08,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20344,2008-08-28 03:04:00,72.88,55,68.96,68.96,60.08,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20345,2008-08-28 03:05:00,72.86,55,68.93,68.93,60.08,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20346,2008-08-28 03:06:00,72.85,55,68.87,68.87,60.08,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20347,2008-08-28 03:07:00,72.83,55,68.91,68.91,60.07,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20348,2008-08-28 03:08:00,72.82,55,68.94,68.94,60.07,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20349,2008-08-28 03:09:00,72.8,55,68.94,68.94,60.07,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20350,2008-08-28 03:10:00,72.79,55,68.92,68.92,60.07,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20351,2008-08-28 03:11:00,72.77,55,68.97,68.97,60.07,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20352,2008-08-28 03:12:00,72.76,55,68.94,68.94,60.06,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20353,2008-08-28 03:13:00,72.74,55,68.89,68.89,60.06,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20354,2008-08-28 03:14:00,72.73,55,68.88,68.88,60.06,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20355,2008-08-28 03:15:00,72.71,55,68.83,68.83,60.06,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20356,2008-08-28 03:16:00,72.7,55,68.84,68.84,60.06,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20357,2008-08-28 03:17:00,72.68,55,68.83,68.83,60.05,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20358,2008-08-28 03:18:00,72.67,55,68.86,68.86,60.05,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20359,2008-08-28 03:19:00,72.65,55,68.88,68.88,60.05,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20360,2008-08-28 03:20:00,72.64,55,68.87,68.87,60.05,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20361,2008-08-28 03:21:00,72.63,55,68.86,68.86,60.05,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20362,2008-08-28 03:22:00,72.61,55,68.85,68.85,60.04,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20363,2008-08-28 03:23:00,72.6,55,68.91,68.91,60.04,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20364,2008-08-28 03:24:00,72.58,55,68.92,68.92,60.04,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20365,2008-08-28 03:25:00,72.57,55,68.94,68.94,60.04,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20366,2008-08-28 03:26:00,72.56,55,68.86,68.86,60.04,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20367,2008-08-28 03:27:00,72.54,55,68.83,68.83,60.03,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20368,2008-08-28 03:28:00,72.53,55,68.83,68.83,60.03,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20369,2008-08-28 03:29:00,72.51,55,68.83,68.83,60.03,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20370,2008-08-28 03:30:00,72.5,55,68.86,68.86,60.03,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20371,2008-08-28 03:31:00,72.49,55,68.87,68.87,60.03,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20372,2008-08-28 03:32:00,72.47,55,68.75,68.75,60.03,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20373,2008-08-28 03:33:00,72.46,55,68.75,68.75,60.02,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20374,2008-08-28 03:34:00,72.45,55,68.75,68.75,60.02,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
20375,2008-08-28 03:35:00,72.43,55,68.82,68.82,60.02,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
