,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
5282,55.26,55,84.17,75.77,73.02,0.76,0.61,0.4,0.4,0.4,0.49,0.0,1.4,1.35,1,0
5283,55.36,55,85.3,75.56,72.81,0.76,0.61,0.4,0.4,0.4,0.49,0.0,1.4,1.38,1,0
5284,55.36,55,85.3,75.67,72.92,0.77,0.61,0.4,0.4,0.4,0.5,0.0,1.4,1.38,1,0
5285,55.36,55,85.3,75.67,72.81,0.77,0.61,0.4,0.4,0.4,0.5,0.0,1.4,1.36,1,0
5286,55.47,55,85.3,75.67,72.92,0.77,0.61,0.4,0.4,0.4,0.51,0.0,1.4,1.37,1,0
5287,55.47,55,85.3,75.67,72.81,0.77,0.62,0.4,0.4,0.4,0.52,0.0,1.4,1.34,1,0
5288,55.79,55,85.37,75.67,73.02,0.77,0.62,0.4,0.4,0.4,0.53,0.0,1.4,1.36,1,0
5289,55.58,55,85.37,75.67,72.92,0.77,0.62,0.4,0.4,0.4,0.53,0.0,1.4,1.37,1,0
5290,55.58,55,85.37,75.67,72.81,0.77,0.62,0.4,0.4,0.4,0.54,0.0,1.4,1.38,1,0
5291,55.58,55,85.37,75.67,73.02,0.77,0.62,0.4,0.4,0.4,0.55,0.0,1.4,1.35,1,0
5292,55.58,55,85.37,75.77,73.02,0.77,0.62,0.4,0.4,0.4,0.55,0.0,1.4,1.4,1,0
5293,55.58,55,85.46,75.77,73.02,0.77,0.62,0.4,0.4,0.4,0.56,0.0,1.4,1.37,1,0
5294,55.58,55,85.46,75.98,73.13,0.77,0.62,0.4,0.4,0.4,0.56,0.0,1.4,1.36,1,0
5295,55.47,55,85.46,75.67,72.92,0.78,0.62,0.4,0.4,0.4,0.57,0.0,1.4,1.39,1,0
5296,55.47,55,85.46,75.77,72.92,0.78,0.62,0.4,0.4,0.4,0.57,0.0,1.4,1.4,1,0
5297,55.69,55,85.46,75.77,73.02,0.78,0.62,0.4,0.4,0.4,0.58,0.0,1.4,1.36,1,0
5298,55.36,55,85.34,75.77,72.92,0.78,0.62,0.4,0.4,0.4,0.58,0.0,1.4,1.36,1,0
5299,55.47,55,85.34,75.77,73.02,0.78,0.62,0.4,0.4,0.4,0.59,0.0,1.4,1.38,1,0
5300,55.58,55,85.34,75.77,73.02,0.78,0.62,0.4,0.4,0.4,0.59,0.0,1.4,1.39,1,0
5301,55.47,55,85.34,75.88,72.92,0.78,0.62,0.4,0.4,0.4,0.6,0.0,1.4,1.35,1,0
5302,55.36,55,85.34,75.88,73.02,0.78,0.63,0.4,0.4,0.4,0.6,0.0,1.4,1.36,1,0
5303,55.36,55,85.57,75.77,72.92,0.78,0.63,0.4,0.4,0.4,0.6,0.0,1.4,1.35,1,0
5304,55.36,55,85.57,75.88,72.92,0.78,0.63,0.4,0.4,0.4,0.61,0.0,1.4,1.39,1,0
5305,55.36,55,85.57,76.09,73.02,0.78,0.63,0.4,0.4,0.4,0.61,0.0,1.4,1.39,1,0
5306,55.26,55,85.57,75.77,72.81,0.79,0.63,0.4,0.4,0.4,0.61,0.0,1.4,1.33,1,0
5307,55.26,55,85.57,75.98,73.02,0.79,0.63,0.4,0.4,0.4,0.61,0.0,1.4,1.38,1,0
5308,55.26,55,85.57,75.88,72.81,0.79,0.63,0.4,0.4,0.4,0.62,0.0,1.4,1.39,1,0
5309,55.26,55,86.1,75.77,72.81,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.4,1,0
5310,55.47,55,86.1,75.77,72.81,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.38,1,0
5311,55.15,55,86.1,75.77,72.81,0.79,0.63,0.4,0.4,0.4,0.62,0.0,1.4,1.38,1,0
5312,55.26,55,86.1,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.4,1,0
5313,55.15,55,86.1,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.37,1,0
5314,55.04,55,85.45,75.67,72.71,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.38,1,0
5315,55.15,55,85.45,75.67,72.81,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.39,1,0
5316,55.15,55,85.45,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.35,1,0
5317,55.15,55,85.45,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.36,1,0
5318,55.04,55,85.45,75.98,72.81,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.37,1,0
5319,55.36,55,85.32,75.67,72.6,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.38,1,0
5320,55.04,55,85.32,75.67,72.71,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.39,1,0
5321,55.26,55,85.32,75.67,72.71,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.4,1,0
5322,54.93,55,85.32,75.67,72.6,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.38,1,0
5323,55.04,55,85.32,75.88,72.92,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.37,1,0
5324,55.15,55,85.46,75.88,72.92,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.37,1,0
5325,55.15,55,85.46,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.38,1,0
5326,55.15,55,85.46,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.39,1,0
5327,55.04,55,85.46,75.67,72.6,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.39,1,0
5328,55.15,55,85.46,75.88,72.71,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.38,1,0
5329,55.15,55,85.46,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.39,1,0
5330,55.15,55,86.02,75.88,72.81,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.38,1,0
5331,55.36,55,86.02,75.88,72.71,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.38,1,0
5332,55.15,55,86.02,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.38,1,0
5333,55.15,55,86.02,75.77,72.81,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.43,1,0
5334,55.04,55,86.02,75.88,72.81,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.36,1,0
5335,55.15,55,86.03,75.77,72.81,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.37,1,0
5336,55.15,55,86.03,75.77,72.6,0.8,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.36,1,0
5337,55.15,55,86.03,75.88,72.71,0.79,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.37,1,0
5338,55.15,55,86.03,75.77,72.71,0.8,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.4,1,0
5339,55.04,55,86.03,75.77,72.6,0.8,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.41,1,0
5340,55.04,55,85.63,75.67,72.6,0.79,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.39,1,0
5341,55.04,55,85.63,75.67,72.6,0.8,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.39,1,0
5342,55.04,55,85.63,75.67,72.6,0.8,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.38,1,0
5343,55.04,55,85.63,75.56,72.5,0.8,0.64,0.4,0.4,0.4,0.67,0.0,1.4,1.41,1,0
5344,55.04,55,85.63,75.67,72.6,0.8,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.4,1,0
5345,55.04,55,85.96,75.67,72.5,0.79,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.41,1,0
5346,55.15,55,85.96,75.67,72.71,0.79,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.39,1,0
5347,54.93,55,85.96,75.77,72.6,0.79,0.64,0.4,0.4,0.4,0.67,0.0,1.4,1.43,1,0
5348,54.93,55,85.96,75.77,72.71,0.79,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.42,1,0
5349,54.93,55,85.96,75.67,72.6,0.79,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.42,1,0
5350,54.93,55,85.96,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.43,1,0
5351,54.83,55,85.61,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.39,1,0
5352,54.93,55,85.61,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.4,1,0
5353,54.93,55,85.61,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.39,1,0
5354,54.93,55,85.61,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.41,1,0
5355,54.93,55,85.61,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.41,1,0
5356,54.93,55,85.72,75.67,72.71,0.79,0.63,0.4,0.4,0.4,0.66,0.0,1.4,1.4,1,0
5357,54.93,55,85.72,75.77,72.6,0.79,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.36,1,0
5358,54.93,55,85.72,75.77,72.6,0.79,0.64,0.4,0.4,0.4,0.66,0.0,1.4,1.38,1,0
5359,54.83,55,85.72,75.88,72.71,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.43,1,0
5360,54.83,55,85.72,75.67,72.5,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.43,1,0
5361,54.93,55,85.48,75.77,72.5,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.41,1,0
5362,54.83,55,85.48,75.56,72.29,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.44,1,0
5363,54.83,55,85.48,75.45,72.39,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.44,1,0
5364,54.83,55,85.48,75.45,72.39,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.39,1,0
5365,54.83,55,85.48,75.45,72.5,0.79,0.63,0.4,0.4,0.4,0.65,0.0,1.4,1.43,1,0
5366,54.72,55,85.78,75.45,72.5,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.43,1,0
5367,54.83,55,85.78,75.45,72.6,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.39,1,0
5368,54.83,55,85.78,75.56,72.5,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.41,1,0
5369,54.83,55,85.78,75.56,72.5,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.41,1,0
5370,54.93,55,85.78,75.56,72.5,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.44,1,0
5371,55.15,55,86.16,75.67,72.6,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.44,1,0
5372,54.93,55,86.16,75.67,72.71,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.37,1,0
5373,54.93,55,86.16,75.77,72.71,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.4,1,0
5374,54.93,55,86.16,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.39,1,0
5375,55.04,55,86.16,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.37,1,0
5376,55.04,55,86.16,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.41,1,0
5377,55.04,55,86.34,75.56,72.5,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.37,1,0
5378,55.04,55,86.34,75.67,72.5,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.41,1,0
5379,54.93,55,86.34,75.56,72.39,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.39,1,0
5380,54.83,55,86.34,75.77,72.6,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.38,1,0
5381,55.04,55,86.34,75.45,72.29,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.43,1,0
5382,55.26,55,85.26,75.45,72.39,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.44,1,0
5383,54.83,55,85.26,75.45,72.5,0.79,0.63,0.4,0.4,0.4,0.64,0.0,1.4,1.44,1,0
5384,54.83,55,85.26,75.45,72.39,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.45,1,0
5385,54.72,55,85.26,75.35,72.39,0.79,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.41,1,0
5386,54.83,55,85.26,75.35,72.29,0.78,0.63,0.4,0.4,0.4,0.63,0.0,1.4,1.44,1,0
5387,54.72,55,84.98,75.35,72.29,0.78,0.63,0.4,0.4,0.4,0.62,0.0,1.4,1.44,1,0
5388,54.61,55,84.98,75.24,72.29,0.78,0.63,0.4,0.4,0.4,0.62,0.0,1.4,1.44,1,0
5389,54.61,55,84.98,75.45,72.5,0.78,0.63,0.4,0.4,0.4,0.62,0.0,1.4,1.43,1,0
5390,54.72,55,84.98,75.24,72.29,0.78,0.62,0.4,0.4,0.4,0.61,0.0,1.4,1.44,1,0
5391,54.5,55,84.98,75.24,72.39,0.78,0.62,0.4,0.4,0.4,0.61,0.0,1.4,1.46,1,0
5392,54.5,55,84.52,75.14,72.08,0.78,0.62,0.4,0.4,0.4,0.6,0.0,1.4,1.45,1,0
5393,54.39,55,84.52,75.24,72.29,0.78,0.62,0.4,0.4,0.4,0.59,0.0,1.4,1.4,1,0
5394,54.5,55,84.52,75.14,72.29,0.78,0.62,0.4,0.4,0.4,0.59,0.0,1.4,1.42,1,0
5395,54.5,55,84.52,75.14,72.29,0.78,0.62,0.4,0.4,0.4,0.58,0.0,1.4,1.41,1,0
5396,54.39,55,84.52,75.03,72.39,0.77,0.62,0.4,0.4,0.4,0.57,0.0,1.4,1.43,1,0
5397,54.39,55,84.95,75.45,72.5,0.78,0.62,0.4,0.4,0.4,0.57,0.0,1.4,1.4,1,0
5398,54.5,55,84.95,75.24,72.39,0.78,0.62,0.4,0.4,0.4,0.56,0.0,1.4,1.43,1,0
5399,54.39,55,84.95,75.24,72.39,0.77,0.62,0.4,0.4,0.4,0.56,0.0,1.4,1.39,1,0
5400,54.61,55,84.95,75.24,72.39,0.77,0.62,0.4,0.4,0.4,0.55,0.0,1.4,1.42,0,0
5401,54.83,55,84.95,75.45,72.5,0.78,0.62,0.4,0.4,0.4,0.55,0.0,1.4,1.06,0,0
5402,53.75,55,85.12,74.92,72.39,0.88,0.7,0.4,0.4,0.4,0.52,0.0,1.4,0.01,0,0
5403,53.53,55,85.12,74.82,72.5,0.26,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5404,54.07,55,85.12,74.71,72.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5405,54.39,55,85.12,74.82,72.71,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5406,54.61,55,85.12,74.29,72.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5407,54.93,55,84.99,74.18,72.71,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5408,55.26,55,84.99,73.86,72.71,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5409,55.79,55,84.99,73.54,72.71,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5410,55.9,55,84.99,73.23,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5411,56.22,55,84.99,72.91,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5412,56.44,55,84.99,72.59,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5413,56.55,55,85.26,72.27,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5414,56.87,55,85.26,72.06,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5415,57.09,55,85.26,71.74,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5416,57.52,55,85.26,71.42,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5417,57.41,55,85.26,71.21,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5418,57.73,55,85.37,71.0,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5419,57.84,55,85.37,70.79,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5420,58.27,55,85.37,70.47,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5421,58.48,55,85.37,70.47,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5422,58.59,55,85.37,70.04,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5423,58.48,55,85.37,70.04,73.02,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5424,58.7,55,84.75,69.62,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5425,58.92,55,84.75,69.51,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5426,59.02,55,84.75,69.3,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5427,59.13,55,84.75,69.19,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5428,59.35,55,84.75,69.09,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5429,59.45,55,84.74,68.88,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5430,59.56,55,84.74,68.66,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5431,59.78,55,84.74,68.66,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5432,59.88,55,84.74,68.56,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5433,60.1,55,84.74,68.35,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5434,60.21,55,84.89,68.24,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5435,60.31,55,84.89,68.13,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5436,60.64,55,84.89,68.03,72.81,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5437,60.53,55,84.89,67.92,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5438,60.75,55,84.89,67.81,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5439,60.85,55,84.89,67.81,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5440,60.96,55,85.34,67.6,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5441,61.07,55,85.34,67.6,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5442,61.18,55,85.34,67.5,73.02,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5443,61.5,55,85.34,67.5,73.02,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5444,61.5,55,85.34,67.39,73.02,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5445,61.61,55,85.25,67.28,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5446,61.71,55,85.25,67.18,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5447,61.82,55,85.25,67.18,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5448,61.93,55,85.25,67.07,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5449,62.04,55,85.25,67.28,73.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5450,62.14,55,85.43,67.18,73.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5451,62.36,55,85.43,66.86,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5452,62.47,55,85.43,66.86,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5453,62.47,55,85.43,66.86,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5454,62.57,55,85.43,66.75,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5455,62.68,55,85.22,66.86,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5456,62.79,55,85.22,66.75,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5457,62.9,55,85.22,66.75,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5458,63.01,55,85.22,66.65,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5459,63.22,55,85.22,66.75,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5460,63.44,55,85.22,66.65,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5461,63.33,55,85.13,66.65,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5462,63.54,55,85.13,66.75,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5463,63.54,55,85.13,66.65,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5464,63.65,55,85.13,66.65,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5465,63.76,55,85.13,66.65,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5466,63.87,55,85.09,66.65,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5467,63.87,55,85.09,66.75,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5468,64.08,55,85.09,66.65,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5469,64.08,55,85.09,66.65,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5470,64.19,55,85.09,66.65,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5471,64.3,55,85.09,66.75,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5472,64.4,55,84.77,66.65,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5473,64.51,55,84.77,66.75,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5474,64.51,55,84.77,66.75,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5475,64.62,55,84.77,66.75,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5476,64.73,55,84.77,66.65,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5477,64.84,55,84.6,66.65,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5478,64.94,55,84.6,66.65,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5479,64.94,55,84.6,66.65,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5480,65.05,55,84.6,66.65,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5481,65.16,55,84.6,66.65,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5482,65.27,55,84.46,66.65,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5483,65.37,55,84.46,66.75,73.02,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5484,65.37,55,84.46,66.65,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5485,65.48,55,84.46,66.65,73.02,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5486,65.59,55,84.46,66.75,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5487,65.59,55,84.18,66.75,73.02,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5488,65.7,55,84.18,66.75,73.02,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5489,65.7,55,84.18,66.75,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5490,65.8,55,84.18,66.65,72.92,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5491,65.8,55,84.18,66.65,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5492,65.91,55,84.04,66.75,73.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5493,66.02,55,84.04,66.86,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5494,66.13,55,84.04,66.75,73.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5495,66.13,55,84.04,66.86,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5496,66.23,55,84.04,66.75,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5497,66.23,55,83.77,66.75,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5498,66.34,55,83.77,66.65,73.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5499,66.34,55,83.77,66.75,73.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5500,66.45,55,83.77,66.75,73.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5501,66.56,55,83.77,67.07,73.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5502,66.56,55,83.77,66.86,73.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5503,66.66,55,83.2,67.07,73.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5504,66.77,55,83.2,66.86,73.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
5505,66.88,55,83.2,66.86,73.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
