,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
5844,77.93,55,79.16,79.16,60.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5845,77.94,55,79.24,79.24,60.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5846,77.95,55,79.17,79.17,60.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5847,77.95,55,79.16,79.16,60.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5848,77.96,55,79.11,79.11,60.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5849,77.97,55,79.11,79.11,60.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5850,77.98,55,79.08,79.08,60.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5851,77.99,55,79.05,79.05,60.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5852,77.99,55,79.09,79.09,60.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5853,78.0,55,79.01,79.01,60.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5854,78.01,55,78.95,78.95,60.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5855,78.02,55,78.91,78.91,60.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5856,78.02,55,78.91,78.91,60.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5857,78.03,55,78.86,78.86,60.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5858,78.04,55,78.84,78.84,60.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5859,78.05,55,78.84,78.84,60.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5860,78.05,55,78.74,78.74,60.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5861,78.06,55,78.65,78.65,60.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5862,78.07,55,78.64,78.64,60.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5863,78.08,55,78.57,78.57,60.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5864,78.08,55,78.64,78.64,60.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5865,78.09,55,78.66,78.66,60.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5866,78.1,55,78.74,78.74,60.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5867,78.1,55,78.67,78.67,60.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5868,78.11,55,78.54,78.54,60.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5869,78.12,55,78.48,78.48,60.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5870,78.12,55,78.41,78.41,60.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5871,78.13,55,78.42,78.42,60.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5872,78.14,55,78.39,78.39,60.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5873,78.14,55,78.32,78.32,60.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5874,78.15,55,78.36,78.36,60.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5875,78.16,55,78.52,78.52,60.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5876,78.16,55,78.45,78.45,60.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5877,78.17,55,78.44,78.44,60.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5878,78.17,55,78.38,78.38,60.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5879,78.18,55,78.3,78.3,60.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5880,78.19,55,78.25,78.25,60.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5881,78.19,55,78.18,78.18,60.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5882,78.2,55,78.19,78.19,60.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5883,78.2,55,78.16,78.16,60.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5884,78.21,55,78.1,78.1,60.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5885,78.21,55,78.07,78.07,60.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5886,78.22,55,78.07,78.07,60.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5887,78.23,55,77.96,77.96,60.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5888,78.23,55,78.0,78.0,60.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5889,78.24,55,78.02,78.02,60.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5890,78.24,55,78.06,78.06,60.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5891,78.25,55,78.08,78.08,60.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5892,78.25,55,78.03,78.03,60.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5893,78.26,55,78.04,78.04,60.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5894,78.26,55,77.98,77.98,60.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5895,78.27,55,78.0,78.0,60.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5896,78.27,55,78.04,78.04,60.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5897,78.27,55,78.02,78.02,60.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5898,78.28,55,77.91,77.91,60.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5899,78.28,55,77.93,77.93,60.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5900,78.29,55,78.0,78.0,60.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5901,78.29,55,78.09,78.09,60.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5902,78.3,55,78.09,78.09,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5903,78.3,55,78.05,78.05,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5904,78.31,55,78.01,78.01,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5905,78.31,55,77.93,77.93,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5906,78.31,55,77.89,77.89,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5907,78.32,55,77.87,77.87,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5908,78.32,55,77.83,77.83,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5909,78.33,55,77.94,77.94,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5910,78.33,55,78.02,78.02,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5911,78.33,55,78.01,78.01,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5912,78.34,55,77.98,77.98,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5913,78.34,55,77.89,77.89,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5914,78.34,55,77.9,77.9,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5915,78.35,55,77.87,77.87,60.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5916,78.35,55,77.79,77.79,60.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5917,78.35,55,77.65,77.65,60.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5918,78.36,55,77.59,77.59,60.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5919,78.36,55,77.66,77.66,60.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5920,78.36,55,77.68,77.68,60.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5921,78.37,55,77.7,77.7,60.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5922,78.37,55,77.72,77.72,60.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5923,78.37,55,77.67,77.67,60.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5924,78.38,55,77.62,77.62,60.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5925,78.38,55,77.66,77.66,60.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5926,78.38,55,77.59,77.59,60.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5927,78.38,55,77.54,77.54,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5928,78.39,55,77.51,77.51,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5929,78.39,55,77.54,77.54,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5930,78.39,55,77.53,77.53,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5931,78.39,55,77.47,77.47,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5932,78.4,55,77.52,77.52,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5933,78.4,55,77.47,77.47,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5934,78.4,55,77.48,77.48,60.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5935,78.4,55,77.47,77.47,60.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5936,78.41,55,77.47,77.47,60.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5937,78.41,55,77.39,77.39,60.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5938,78.41,55,77.31,77.31,60.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5939,78.41,55,77.29,77.29,60.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5940,78.41,55,77.27,77.27,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5941,78.42,55,77.27,77.27,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5942,78.42,55,77.22,77.22,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5943,78.42,55,77.28,77.28,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5944,78.42,55,77.24,77.24,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5945,78.42,55,77.2,77.2,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5946,78.42,55,77.15,77.15,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5947,78.43,55,77.12,77.12,60.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5948,78.43,55,77.01,77.01,60.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5949,78.43,55,76.95,76.95,60.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5950,78.43,55,76.93,76.93,60.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5951,78.43,55,76.91,76.91,60.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5952,78.43,55,76.97,76.97,60.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5953,78.43,55,77.07,77.07,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5954,78.43,55,76.97,76.97,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5955,78.44,55,76.85,76.85,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5956,78.44,55,76.79,76.79,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5957,78.44,55,76.8,76.8,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5958,78.44,55,76.74,76.74,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5959,78.44,55,76.66,76.66,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5960,78.44,55,76.66,76.66,60.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5961,78.44,55,76.69,76.69,60.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5962,78.44,55,76.71,76.71,60.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5963,78.44,55,76.68,76.68,60.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5964,78.44,55,76.66,76.66,60.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5965,78.44,55,76.64,76.64,60.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5966,78.44,55,76.66,76.66,60.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5967,78.44,55,76.61,76.61,60.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5968,78.44,55,76.62,76.62,60.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5969,78.44,55,76.56,76.56,60.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5970,78.44,55,76.6,76.6,60.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5971,78.44,55,76.56,76.56,60.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5972,78.44,55,76.5,76.5,60.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5973,78.44,55,76.5,76.5,60.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5974,78.44,55,76.43,76.43,60.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5975,78.44,55,76.44,76.44,60.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5976,78.44,55,76.38,76.38,60.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5977,78.44,55,76.36,76.36,60.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5978,78.44,55,76.29,76.29,60.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5979,78.44,55,76.28,76.28,60.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5980,78.44,55,76.27,76.27,60.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5981,78.44,55,76.23,76.23,60.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5982,78.44,55,76.19,76.19,60.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5983,78.44,55,76.19,76.19,60.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5984,78.44,55,76.18,76.18,60.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5985,78.43,55,76.09,76.09,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5986,78.43,55,76.05,76.05,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5987,78.43,55,76.05,76.05,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5988,78.43,55,76.05,76.05,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5989,78.43,55,76.05,76.05,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5990,78.43,55,76.05,76.05,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5991,78.43,55,76.03,76.03,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5992,78.43,55,76.03,76.03,60.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5993,78.42,55,75.98,75.98,60.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5994,78.42,55,75.96,75.96,60.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5995,78.42,55,75.89,75.89,60.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5996,78.42,55,75.85,75.85,60.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5997,78.42,55,75.8,75.8,60.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5998,78.42,55,75.69,75.69,60.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
5999,78.41,55,75.54,75.54,60.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6000,78.41,55,75.54,75.54,60.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6001,78.41,55,75.5,75.5,60.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6002,78.41,55,75.47,75.47,60.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6003,78.41,55,75.49,75.49,60.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6004,78.4,55,75.49,75.49,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6005,78.4,55,75.5,75.5,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6006,78.4,55,75.55,75.55,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6007,78.4,55,75.58,75.58,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6008,78.39,55,75.56,75.56,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6009,78.39,55,75.55,75.55,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6010,78.39,55,75.51,75.51,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6011,78.39,55,75.54,75.54,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6012,78.38,55,75.56,75.56,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6013,78.38,55,75.58,75.58,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6014,78.38,55,75.52,75.52,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6015,78.37,55,75.46,75.46,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6016,78.37,55,75.47,75.47,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6017,78.37,55,75.42,75.42,60.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6018,78.37,55,75.41,75.41,60.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6019,78.36,55,75.43,75.43,60.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6020,78.36,55,75.39,75.39,60.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6021,78.36,55,75.31,75.31,60.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6022,78.35,55,75.32,75.32,60.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6023,78.35,55,75.29,75.29,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6024,78.35,55,75.32,75.32,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6025,78.34,55,75.31,75.31,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6026,78.34,55,75.26,75.26,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6027,78.33,55,75.22,75.22,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6028,78.33,55,75.22,75.22,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6029,78.33,55,75.09,75.09,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6030,78.32,55,75.1,75.1,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6031,78.32,55,75.11,75.11,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6032,78.32,55,75.16,75.16,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6033,78.31,55,75.15,75.15,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6034,78.31,55,75.13,75.13,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6035,78.3,55,75.11,75.11,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6036,78.3,55,75.1,75.1,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6037,78.29,55,75.01,75.01,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6038,78.29,55,74.97,74.97,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6039,78.29,55,74.93,74.93,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6040,78.28,55,74.95,74.95,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6041,78.28,55,74.89,74.89,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6042,78.27,55,74.84,74.84,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6043,78.27,55,74.84,74.84,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6044,78.26,55,74.89,74.89,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6045,78.26,55,74.94,74.94,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6046,78.25,55,74.92,74.92,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6047,78.25,55,74.82,74.82,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6048,78.24,55,74.69,74.69,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6049,78.24,55,74.63,74.63,60.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6050,78.23,55,74.58,74.58,60.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6051,78.23,55,74.55,74.55,60.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6052,78.22,55,74.55,74.55,60.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6053,78.22,55,74.56,74.56,60.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6054,78.21,55,74.47,74.47,60.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6055,78.21,55,74.41,74.41,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6056,78.2,55,74.44,74.44,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6057,78.2,55,74.45,74.45,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6058,78.19,55,74.35,74.35,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6059,78.19,55,74.32,74.32,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6060,78.18,55,74.35,74.35,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6061,78.18,55,74.43,74.43,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6062,78.17,55,74.46,74.46,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6063,78.16,55,74.41,74.41,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6064,78.16,55,74.41,74.41,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6065,78.15,55,74.39,74.39,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6066,78.15,55,74.36,74.36,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
6067,78.14,55,74.37,74.37,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
