,Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
3399,2017-03-15 08:39:00,68.7,68.37,86.0,50.28,65.31,69.7,1,0.5,0.15,1.0,0.0,0.0,0.28259613,1,1
3400,2017-03-15 08:40:00,68.5,68.48,86.0,50.28,65.31,69.68,1,0.5,0.15,1.0,0.0,0.0,0.29147434,1,1
3401,2017-03-15 08:41:00,68.26,68.5,86.0,50.28,65.31,69.65,1,0.5,0.15,1.0,0.0,0.0,0.302279803,1,1
3402,2017-03-15 08:42:00,68.16,68.06,86.0,50.28,65.29,69.61,1,0.5,0.15,1.0,0.0,0.0,0.30214857,1,1
3403,2017-03-15 08:43:00,68.14,68.16,86.0,50.28,65.28,69.57,1,0.5,0.15,1.0,0.0,0.0,0.306031365,1,1
3404,2017-03-15 08:44:00,68.17,67.92,86.0,50.28,65.22,69.57,1,0.5,0.15,1.0,0.0,0.0,0.295025614,1,1
3405,2017-03-15 08:45:00,68.16,68.18,86.0,50.79,65.13,69.55,1,0.5,0.15,1.0,0.0,0.0,0.298594141,1,1
3406,2017-03-15 08:46:00,68.11,67.82,86.0,50.79,65.1,69.55,1,0.5,0.15,1.0,0.0,0.0,0.289904404,1,1
3407,2017-03-15 08:47:00,68.06,67.62,86.0,50.79,65.09,69.53,1,0.5,0.15,1.0,0.0,0.0,0.283728885,1,1
3408,2017-03-15 08:48:00,68.0,67.7,86.0,50.79,65.08,69.51,1,0.5,0.15,1.0,0.0,0.0,0.2699186,1,1
3409,2017-03-15 08:49:00,67.9,67.35,86.0,50.79,65.07,69.48,1,0.5,0.15,1.0,0.0,0.0,0.265206566,1,1
3410,2017-03-15 08:50:00,67.62,67.4,86.0,50.79,65.03,69.45,1,0.5,0.15,1.0,0.0,0.0,0.278405575,1,1
3411,2017-03-15 08:51:00,67.33,67.26,86.0,50.79,65.05,69.39,1,0.5,0.15,1.0,0.0,0.0,0.292555562,1,1
3412,2017-03-15 08:52:00,67.22,67.19,86.0,50.79,65.08,69.34,1,0.5,0.15,1.0,0.0,0.0,0.295378426,1,1
3413,2017-03-15 08:53:00,67.19,67.22,86.0,50.79,65.02,69.27,1,0.5,0.15,1.0,0.0,0.0,0.299147284,1,1
3414,2017-03-15 08:54:00,67.18,67.32,86.0,50.79,65.01,69.22,1,0.5,0.15,1.0,0.0,0.0,0.300555754,1,1
3415,2017-03-15 08:55:00,67.23,66.96,86.0,50.79,64.94,69.18,1,0.5,0.15,1.0,0.0,0.0,0.293090435,1,1
3416,2017-03-15 08:56:00,67.31,67.26,86.0,50.79,64.9,69.14,1,0.5,0.15,1.0,0.0,0.0,0.300540777,1,1
3417,2017-03-15 08:57:00,67.39,67.33,86.0,50.79,64.92,69.13,1,0.5,0.15,1.0,0.0,0.0,0.297472176,1,1
3418,2017-03-15 08:58:00,67.44,67.24,86.0,50.79,64.95,69.13,1,0.5,0.15,1.0,0.0,0.0,0.282098581,1,1
3419,2017-03-15 08:59:00,67.44,67.28,86.0,50.79,64.96,69.15,1,0.5,0.15,1.0,0.0,0.0,0.280626912,1,1
3420,2017-03-15 09:00:00,67.37,67.37,86.0,51.06,64.92,69.16,1,0.5,0.15,1.0,0.0,0.0,0.295757199,1,1
3421,2017-03-15 09:01:00,67.27,67.36,86.0,51.06,64.86,69.13,1,0.5,0.15,1.0,0.0,0.0,0.295607797,1,1
3422,2017-03-15 09:02:00,67.23,67.5,86.0,51.06,64.84,69.11,1,0.5,0.15,1.0,0.0,0.0,0.304143282,1,1
3423,2017-03-15 09:03:00,67.26,67.34,86.0,51.06,64.76,69.09,1,0.5,0.15,1.0,0.0,0.0,0.296700463,1,1
3424,2017-03-15 09:04:00,67.33,67.28,86.0,51.06,64.8,69.09,1,0.5,0.15,1.0,0.0,0.0,0.290024518,1,1
3425,2017-03-15 09:05:00,67.41,67.47,86.0,51.06,64.86,69.08,1,0.5,0.15,1.0,0.0,0.0,0.289991567,1,1
3426,2017-03-15 09:06:00,67.46,67.25,86.0,51.06,64.83,69.1,1,0.5,0.15,1.0,0.0,0.0,0.284942962,1,1
3427,2017-03-15 09:07:00,67.5,67.19,86.0,51.06,64.88,69.1,1,0.5,0.15,1.0,0.0,0.0,0.277413613,1,1
3428,2017-03-15 09:08:00,67.5,67.29,86.0,51.06,64.89,69.12,1,0.5,0.15,1.0,0.0,0.0,0.281219474,1,1
3429,2017-03-15 09:09:00,67.51,67.47,86.0,51.06,64.89,69.12,1,0.5,0.15,1.0,0.0,0.0,0.286241188,1,1
3430,2017-03-15 09:10:00,67.52,67.34,86.0,51.06,64.88,69.14,1,0.5,0.15,1.0,0.0,0.0,0.289278236,1,1
3431,2017-03-15 09:11:00,67.54,67.36,86.0,51.06,64.85,69.15,1,0.5,0.15,1.0,0.0,0.0,0.285980149,1,1
3432,2017-03-15 09:12:00,67.57,67.36,86.0,51.06,64.83,69.17,1,0.5,0.15,1.0,0.0,0.0,0.286244538,1,1
3433,2017-03-15 09:13:00,67.61,67.53,86.0,51.06,64.87,69.16,1,0.5,0.15,1.0,0.0,0.0,0.287960568,1,1
3434,2017-03-15 09:14:00,67.65,67.57,86.0,51.06,64.92,69.2,1,0.5,0.15,1.0,0.0,0.0,0.292816715,1,1
3435,2017-03-15 09:15:00,67.67,67.84,86.0,50.61,64.92,69.21,1,0.5,0.15,1.0,0.0,0.0,0.285196308,1,1
3436,2017-03-15 09:16:00,67.69,68.06,86.0,50.61,65.0,69.2,1,0.5,0.15,1.0,0.0,0.0,0.296665404,1,1
3437,2017-03-15 09:17:00,67.76,68.02,86.0,50.61,64.98,69.21,1,0.5,0.15,1.0,0.0,0.0,0.302853424,1,1
3438,2017-03-15 09:18:00,67.91,67.94,86.0,50.61,65.0,69.22,1,0.5,0.15,1.0,0.0,0.0,0.297958502,1,1
3439,2017-03-15 09:19:00,68.04,67.83,86.0,50.61,64.96,69.25,1,0.5,0.15,1.0,0.0,0.0,0.292106861,1,1
3440,2017-03-15 09:20:00,68.09,67.87,86.0,50.61,64.97,69.27,1,0.5,0.15,1.0,0.0,0.0,0.286667372,1,1
3441,2017-03-15 09:21:00,68.1,68.25,86.0,50.61,64.97,69.3,1,0.5,0.15,1.0,0.0,0.0,0.299108923,1,1
3442,2017-03-15 09:22:00,68.09,68.13,86.0,50.61,64.98,69.31,1,0.5,0.15,1.0,0.0,0.0,0.295486221,1,1
3443,2017-03-15 09:23:00,68.07,68.13,86.0,50.61,64.97,69.32,1,0.5,0.15,1.0,0.0,0.0,0.286403808,1,1
3444,2017-03-15 09:24:00,68.06,68.05,86.0,50.61,64.97,69.33,1,0.5,0.15,1.0,0.0,0.0,0.280332273,1,1
3445,2017-03-15 09:25:00,68.04,67.48,86.0,50.61,65.03,69.34,1,0.5,0.15,1.0,0.0,0.0,0.262098739,1,1
3446,2017-03-15 09:26:00,67.85,67.14,86.0,50.61,65.06,69.35,1,0.5,0.15,1.0,0.0,0.0,0.244239371,1,1
3447,2017-03-15 09:27:00,67.5,66.85,86.0,50.61,65.01,69.32,1,0.5,0.15,1.0,0.0,0.0,0.245302706,1,1
3448,2017-03-15 09:28:00,67.09,66.6,86.0,50.61,65.0,69.29,1,0.5,0.15,1.0,0.0,0.0,0.245791132,1,1
3449,2017-03-15 09:29:00,66.78,66.21,86.0,50.61,64.99,69.21,1,0.5,0.15,1.0,0.0,0.0,0.236052651,1,1
3450,2017-03-15 09:30:00,66.53,65.98,86.0,50.67,64.9,69.13,1,0.5,0.15,1.0,0.0,0.0,0.215948202,1,1
3451,2017-03-15 09:31:00,66.2,65.37,86.0,50.67,64.88,69.03,1,0.5,0.15,1.0,0.0,0.0,0.209344264,1,1
3452,2017-03-15 09:32:00,65.81,65.01,86.0,50.67,64.86,68.92,1,0.5,0.15,1.0,0.0,0.0,0.21226143,1,1
3453,2017-03-15 09:33:00,65.51,64.26,86.0,50.67,64.83,68.81,1,0.5,0.15,1.0,0.0,0.0,0.203301532,1,1
3454,2017-03-15 09:34:00,65.29,63.87,86.0,50.67,64.79,68.72,1,0.5,0.15,1.0,0.0,0.0,0.183982742,1,1
3455,2017-03-15 09:35:00,65.11,64.01,86.0,50.67,64.74,68.61,1,0.5,0.15,1.0,0.0,0.0,0.184341751,1,1
3456,2017-03-15 09:36:00,64.95,63.87,86.0,50.67,64.66,68.51,1,0.5,0.15,1.0,0.0,0.0,0.185116727,1,1
3457,2017-03-15 09:37:00,64.82,63.8,86.0,50.67,64.52,68.4,1,0.5,0.15,1.0,0.0,0.0,0.173636508,1,1
3458,2017-03-15 09:38:00,64.69,63.74,86.0,50.67,64.47,68.31,1,0.5,0.15,1.0,0.0,0.0,0.176985008,1,1
3459,2017-03-15 09:39:00,64.59,62.95,86.0,50.67,64.44,68.24,1,0.5,0.15,1.0,0.0,0.0,0.169881611,1,1
3460,2017-03-15 09:40:00,64.48,63.21,86.0,50.67,64.33,68.14,1,0.5,0.15,1.0,0.0,0.0,0.157293721,1,1
3461,2017-03-15 09:41:00,64.38,63.11,86.0,50.67,64.37,68.05,1,0.5,0.15,1.0,0.0,0.0,0.139753305,1,1
3462,2017-03-15 09:42:00,64.29,62.62,86.0,50.67,64.32,67.99,1,0.5,0.15,1.0,0.0,0.0,0.119707165,1,1
3463,2017-03-15 09:43:00,64.22,62.38,86.0,50.67,64.28,67.93,1,0.5,0.15,1.0,0.0,0.0,0.103061238,1,1
3464,2017-03-15 09:44:00,64.15,62.03,86.0,50.67,64.26,67.89,1,0.5,0.15,1.0,0.0,0.0,0.092395559,1,1
3465,2017-03-15 09:45:00,64.1,61.68,86.0,51.27,64.28,67.87,1,0.5,0.15,1.0,0.0,0.0,0.059689902,1,1
3466,2017-03-15 09:46:00,64.03,61.17,86.0,51.27,64.31,67.87,1,0.5,0.15,1.0,0.0,0.0,0.04325155,1,1
3467,2017-03-15 09:47:00,63.98,60.88,86.0,51.27,64.27,67.85,1,0.5,0.15,1.0,0.0,0.0,0.02222908,1,1
3468,2017-03-15 09:48:00,63.96,60.99,86.0,51.27,64.32,67.84,1,0.5,0.15,1.0,0.0,0.0,0.001623642,1,1
3469,2017-03-15 09:49:00,63.96,60.98,86.0,51.27,64.37,67.82,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3470,2017-03-15 09:50:00,63.96,60.58,86.0,51.27,64.33,67.83,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3471,2017-03-15 09:51:00,63.95,60.39,86.0,51.27,64.33,67.79,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3472,2017-03-15 09:52:00,63.94,60.51,86.0,51.27,64.27,67.75,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3473,2017-03-15 09:53:00,63.94,60.27,86.0,51.27,64.34,67.76,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3474,2017-03-15 09:54:00,63.96,60.05,86.0,51.27,64.41,67.8,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3475,2017-03-15 09:55:00,63.98,59.3,86.0,51.27,64.49,67.82,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3476,2017-03-15 09:56:00,64.0,58.97,86.0,51.27,64.51,67.87,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3477,2017-03-15 09:57:00,64.06,58.81,86.0,51.27,64.57,67.9,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3478,2017-03-15 09:58:00,64.09,58.04,86.0,51.27,64.63,67.93,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3479,2017-03-15 09:59:00,64.14,57.44,86.0,51.27,64.7,67.98,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3480,2017-03-15 10:00:00,64.15,56.63,86.0,52.8,64.71,68.01,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3481,2017-03-15 10:01:00,64.18,56.47,86.0,52.8,64.77,68.05,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3482,2017-03-15 10:02:00,64.19,55.86,86.0,52.8,64.84,68.08,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3483,2017-03-15 10:03:00,64.2,55.35,86.0,52.8,64.92,68.11,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3484,2017-03-15 10:04:00,64.22,54.95,86.0,52.8,65.03,68.18,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3485,2017-03-15 10:05:00,64.26,54.57,86.0,52.8,65.17,68.19,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3486,2017-03-15 10:06:00,64.3,53.72,86.0,52.8,65.25,68.22,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3487,2017-03-15 10:07:00,64.34,53.45,86.0,52.8,65.37,68.26,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3488,2017-03-15 10:08:00,64.39,52.87,86.0,52.8,65.44,68.29,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3489,2017-03-15 10:09:00,64.44,52.27,86.0,52.8,65.49,68.35,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3490,2017-03-15 10:10:00,64.52,51.29,86.0,52.8,65.5,68.39,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3491,2017-03-15 10:11:00,64.58,50.98,86.0,52.8,65.56,68.41,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3492,2017-03-15 10:12:00,64.64,50.04,86.0,52.8,65.61,68.47,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3493,2017-03-15 10:13:00,64.71,50.0,86.0,52.8,65.72,68.55,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3494,2017-03-15 10:14:00,64.78,50.0,86.0,52.8,65.73,68.61,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3495,2017-03-15 10:15:00,64.82,50.0,86.0,53.62,65.77,68.68,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3496,2017-03-15 10:16:00,64.86,50.0,86.0,53.62,65.85,68.74,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3497,2017-03-15 10:17:00,64.89,50.0,86.0,53.62,65.96,68.79,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3498,2017-03-15 10:18:00,64.93,50.0,86.0,53.62,66.01,68.81,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3499,2017-03-15 10:19:00,64.95,50.0,86.0,53.62,66.01,68.86,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3500,2017-03-15 10:20:00,65.0,50.0,86.0,53.62,66.07,68.9,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3501,2017-03-15 10:21:00,65.05,50.0,86.0,53.62,66.07,68.91,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3502,2017-03-15 10:22:00,65.09,50.0,86.0,53.62,66.09,68.91,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3503,2017-03-15 10:23:00,65.12,50.0,86.0,53.62,66.14,68.92,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3504,2017-03-15 10:24:00,65.14,50.0,86.0,53.62,66.2,68.93,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3505,2017-03-15 10:25:00,65.18,50.0,86.0,53.62,66.21,68.92,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3506,2017-03-15 10:26:00,65.23,50.0,86.0,53.62,66.25,68.92,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3507,2017-03-15 10:27:00,65.29,50.0,86.0,53.62,66.26,68.93,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3508,2017-03-15 10:28:00,65.35,50.0,86.0,53.62,66.26,68.96,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3509,2017-03-15 10:29:00,65.4,50.0,86.0,53.62,66.21,68.95,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3510,2017-03-15 10:30:00,65.44,50.0,86.0,53.99,66.2,68.98,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3511,2017-03-15 10:31:00,65.47,50.0,86.0,53.99,66.22,68.99,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3512,2017-03-15 10:32:00,65.5,50.0,86.0,53.99,66.3,69.03,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3513,2017-03-15 10:33:00,65.52,50.0,86.0,53.99,66.36,69.05,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3514,2017-03-15 10:34:00,65.56,50.0,86.0,53.99,66.43,69.07,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3515,2017-03-15 10:35:00,65.57,50.0,86.0,53.99,66.35,69.06,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3516,2017-03-15 10:36:00,65.58,50.0,86.0,53.99,66.26,69.02,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3517,2017-03-15 10:37:00,65.56,50.0,86.0,53.99,66.16,69.04,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3518,2017-03-15 10:38:00,65.51,50.0,86.0,53.99,66.07,69.01,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3519,2017-03-15 10:39:00,65.46,50.0,86.0,53.99,66.0,68.99,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3520,2017-03-15 10:40:00,65.4,50.0,86.0,53.99,65.96,68.99,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3521,2017-03-15 10:41:00,65.36,50.0,86.0,53.99,65.97,68.96,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3522,2017-03-15 10:42:00,65.32,50.0,86.0,53.99,65.94,68.93,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3523,2017-03-15 10:43:00,65.29,50.0,86.0,53.99,65.9,68.9,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3524,2017-03-15 10:44:00,65.25,50.0,86.0,53.99,65.85,68.87,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3525,2017-03-15 10:45:00,65.22,50.0,86.0,53.48,65.75,68.86,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3526,2017-03-15 10:46:00,65.18,50.0,86.0,53.48,65.65,68.81,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3527,2017-03-15 10:47:00,65.13,50.0,86.0,53.48,65.61,68.77,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3528,2017-03-15 10:48:00,65.08,50.0,86.0,53.48,65.55,68.75,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3529,2017-03-15 10:49:00,65.02,50.0,86.0,53.48,65.49,68.71,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3530,2017-03-15 10:50:00,64.97,50.0,86.0,53.48,65.45,68.65,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3531,2017-03-15 10:51:00,64.93,50.0,86.0,53.48,65.48,68.66,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3532,2017-03-15 10:52:00,64.9,50.0,86.0,53.48,65.43,68.65,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3533,2017-03-15 10:53:00,64.86,50.0,86.0,53.48,65.33,68.57,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3534,2017-03-15 10:54:00,64.82,50.0,86.0,53.48,65.31,68.5,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3535,2017-03-15 10:55:00,64.78,50.0,86.0,53.48,65.27,68.47,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3536,2017-03-15 10:56:00,64.76,50.0,86.0,53.48,65.2,68.43,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3537,2017-03-15 10:57:00,64.77,50.0,86.0,53.48,65.19,68.41,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3538,2017-03-15 10:58:00,64.77,50.0,86.0,53.48,65.2,68.39,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3539,2017-03-15 10:59:00,64.78,50.0,86.0,53.48,65.17,68.37,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3540,2017-03-15 11:00:00,64.78,50.0,86.0,52.64,65.12,68.38,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3541,2017-03-15 11:01:00,64.76,50.0,86.0,52.64,65.11,68.37,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3542,2017-03-15 11:02:00,64.75,50.0,86.0,52.64,65.14,68.38,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3543,2017-03-15 11:03:00,64.73,50.0,86.0,52.64,65.12,68.33,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3544,2017-03-15 11:04:00,64.72,50.0,86.0,52.64,65.14,68.31,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3545,2017-03-15 11:05:00,64.71,50.0,86.0,52.64,65.24,68.29,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3546,2017-03-15 11:06:00,64.7,50.0,86.0,52.64,65.26,68.28,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3547,2017-03-15 11:07:00,64.68,50.0,86.0,52.64,65.27,68.25,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3548,2017-03-15 11:08:00,64.66,50.0,86.0,52.64,65.27,68.24,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3549,2017-03-15 11:09:00,64.63,50.0,86.0,52.64,65.26,68.24,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3550,2017-03-15 11:10:00,64.6,50.0,86.0,52.64,65.23,68.24,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3551,2017-03-15 11:11:00,64.57,50.0,86.0,52.64,65.14,68.22,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3552,2017-03-15 11:12:00,64.55,50.0,86.0,52.64,65.11,68.22,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3553,2017-03-15 11:13:00,64.55,50.0,86.0,52.64,65.12,68.22,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3554,2017-03-15 11:14:00,64.55,50.0,86.0,52.64,65.14,68.21,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3555,2017-03-15 11:15:00,64.52,50.0,86.0,53.2,65.14,68.19,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3556,2017-03-15 11:16:00,64.5,50.0,86.0,53.2,65.06,68.2,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3557,2017-03-15 11:17:00,64.49,50.0,86.0,53.2,65.09,68.17,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3558,2017-03-15 11:18:00,64.46,50.0,86.0,53.2,65.17,68.18,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3559,2017-03-15 11:19:00,64.47,50.0,86.0,53.2,65.21,68.16,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3560,2017-03-15 11:20:00,64.48,50.0,86.0,53.2,65.2,68.18,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3561,2017-03-15 11:21:00,64.49,50.0,86.0,53.2,65.16,68.21,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3562,2017-03-15 11:22:00,64.48,50.0,86.0,53.2,65.17,68.2,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3563,2017-03-15 11:23:00,64.47,50.0,86.0,53.2,65.17,68.18,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3564,2017-03-15 11:24:00,64.47,50.0,86.0,53.2,65.13,68.18,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3565,2017-03-15 11:25:00,64.48,50.0,86.0,53.2,65.14,68.14,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3566,2017-03-15 11:26:00,64.49,50.0,86.0,53.2,65.1,68.16,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3567,2017-03-15 11:27:00,64.51,50.0,86.0,53.2,65.06,68.17,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3568,2017-03-15 11:28:00,64.54,50.0,86.0,53.2,65.05,68.15,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3569,2017-03-15 11:29:00,64.56,50.0,86.0,53.2,65.05,68.17,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3570,2017-03-15 11:30:00,64.58,50.0,86.0,54.45,65.04,68.2,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3571,2017-03-15 11:31:00,64.57,50.0,86.0,54.45,65.07,68.19,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3572,2017-03-15 11:32:00,64.56,50.0,86.0,54.45,65.06,68.16,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3573,2017-03-15 11:33:00,64.54,50.0,86.0,54.45,65.03,68.15,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3574,2017-03-15 11:34:00,64.54,50.0,86.0,54.45,65.03,68.15,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3575,2017-03-15 11:35:00,64.51,50.0,86.0,54.45,65.05,68.16,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3576,2017-03-15 11:36:00,64.47,50.0,86.0,54.45,65.01,68.17,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3577,2017-03-15 11:37:00,64.44,50.0,86.0,54.45,64.95,68.19,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3578,2017-03-15 11:38:00,64.4,50.0,86.0,54.45,64.99,68.17,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3579,2017-03-15 11:39:00,64.38,50.0,86.0,54.45,65.03,68.16,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3580,2017-03-15 11:40:00,64.37,50.0,86.0,54.45,65.01,68.21,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3581,2017-03-15 11:41:00,64.35,50.0,86.0,54.45,64.96,68.2,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3582,2017-03-15 11:42:00,64.36,50.0,86.0,54.45,64.9,68.16,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3583,2017-03-15 11:43:00,64.35,50.0,86.0,54.45,64.9,68.17,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3584,2017-03-15 11:44:00,64.35,50.0,86.0,54.45,64.83,68.16,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3585,2017-03-15 11:45:00,64.34,50.0,86.0,54.08,64.85,68.21,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3586,2017-03-15 11:46:00,64.34,50.0,86.0,54.08,64.87,68.21,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3587,2017-03-15 11:47:00,64.37,50.0,86.0,54.08,64.93,68.22,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3588,2017-03-15 11:48:00,64.4,50.0,86.0,54.08,64.96,68.23,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3589,2017-03-15 11:49:00,64.44,50.0,86.0,54.08,65.03,68.26,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3590,2017-03-15 11:50:00,64.49,50.0,86.0,54.08,65.11,68.31,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3591,2017-03-15 11:51:00,64.53,50.0,86.0,54.08,65.09,68.35,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
3592,2017-03-15 11:52:00,64.53,50.0,86.0,54.08,65.05,68.37,1,0.5,0.15,1.0,0.0,0.0,0.0,1,1
