,Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
9299,2017-09-20 10:59:00,67.17,53.04,70.3,65.31,66.02,73.41,1,0.47,1.0,0.0,0.9,0.0,0.0,1,0
9300,2017-09-20 11:00:00,67.15,53.04,70.12,65.43,65.99,73.44,1,0.48,1.0,0.0,0.9,0.0,0.0,1,0
9301,2017-09-20 11:01:00,67.16,53.04,69.92,65.3,65.99,73.44,1,0.49,1.0,0.0,0.9,0.0,0.0,1,0
9302,2017-09-20 11:02:00,67.18,53.04,69.67,65.27,66.06,73.45,1,0.47,1.0,0.0,0.9,0.0,0.0,1,0
9303,2017-09-20 11:03:00,67.18,53.04,69.48,65.68,66.22,73.46,1,0.46,1.0,0.0,0.9,0.0,0.0,1,0
9304,2017-09-20 11:04:00,67.2,53.04,69.19,65.95,66.36,73.47,1,0.46,1.0,0.0,0.9,0.0,0.0,1,0
9305,2017-09-20 11:05:00,67.25,53.04,68.93,65.87,66.41,73.49,1,0.47,1.0,0.0,0.9,0.0,0.0,1,0
9306,2017-09-20 11:06:00,67.29,53.04,68.93,65.94,66.52,73.51,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9307,2017-09-20 11:07:00,67.33,53.04,68.31,66.07,66.54,73.53,1,0.46,1.0,0.0,0.9,0.0,0.0,1,0
9308,2017-09-20 11:08:00,67.38,53.04,68.22,65.99,66.48,73.56,1,0.47,1.0,0.0,0.9,0.0,0.0,1,0
9309,2017-09-20 11:09:00,67.42,53.04,67.8,65.68,66.45,73.58,1,0.47,1.0,0.0,0.9,0.0,0.0,1,0
9310,2017-09-20 11:10:00,67.45,53.04,67.83,65.98,66.6,73.58,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9311,2017-09-20 11:11:00,67.49,53.04,67.75,66.31,66.7,73.61,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9312,2017-09-20 11:12:00,67.52,53.04,67.41,66.0,66.53,73.65,1,0.48,1.0,0.0,0.9,0.02,0.0,1,0
9313,2017-09-20 11:13:00,67.56,53.04,67.11,65.39,66.37,73.68,1,0.48,1.0,0.0,0.9,0.03,0.0,1,0
9314,2017-09-20 11:14:00,67.58,53.04,66.81,65.42,66.23,73.67,1,0.49,1.0,0.0,0.9,0.05,0.0,1,0
9315,2017-09-20 11:15:00,67.56,53.04,66.45,65.6,66.28,73.66,1,0.48,1.0,0.0,0.9,0.06,0.0,1,0
9316,2017-09-20 11:16:00,67.56,53.04,66.23,65.59,66.34,73.65,1,0.48,1.0,0.0,0.9,0.08,0.0,1,0
9317,2017-09-20 11:17:00,67.55,53.04,65.9,65.71,66.35,73.66,1,0.47,1.0,0.0,0.9,0.08,0.0,1,0
9318,2017-09-20 11:18:00,67.54,53.04,65.74,65.86,66.33,73.66,1,0.49,1.0,0.0,0.9,0.09,0.0,1,0
9319,2017-09-20 11:19:00,67.55,53.04,65.53,65.48,66.47,73.64,1,0.46,1.0,0.0,0.9,0.11,0.0,1,0
9320,2017-09-20 11:20:00,67.54,53.04,65.28,66.25,66.62,73.64,1,0.46,1.0,0.0,0.9,0.12,0.0,1,0
9321,2017-09-20 11:21:00,67.56,53.04,65.06,65.98,66.55,73.66,1,0.47,1.0,0.0,0.9,0.13,0.0,1,0
9322,2017-09-20 11:22:00,67.59,53.04,64.9,65.82,66.48,73.68,1,0.48,1.0,0.0,0.9,0.15,0.0,1,0
9323,2017-09-20 11:23:00,67.6,53.04,64.69,65.8,66.42,73.68,1,0.49,1.0,0.0,0.9,0.17,0.0,1,0
9324,2017-09-20 11:24:00,67.62,53.04,64.23,65.4,66.33,73.66,1,0.48,1.0,0.0,0.9,0.18,0.0,1,0
9325,2017-09-20 11:25:00,67.61,53.04,64.03,65.5,66.37,73.64,1,0.48,1.0,0.0,0.9,0.2,0.0,1,0
9326,2017-09-20 11:26:00,67.6,53.04,63.7,65.9,66.48,73.64,1,0.47,1.0,0.0,0.9,0.21,0.0,1,0
9327,2017-09-20 11:27:00,67.59,53.04,63.27,65.83,66.5,73.64,1,0.48,1.0,0.0,0.9,0.23,0.0,1,0
9328,2017-09-20 11:28:00,67.61,53.04,63.32,66.15,66.68,73.63,1,0.46,1.0,0.0,0.9,0.25,0.0,1,0
9329,2017-09-20 11:29:00,67.64,53.04,62.84,66.19,66.73,73.66,1,0.47,1.0,0.0,0.9,0.28,0.0,1,0
9330,2017-09-20 11:30:00,67.68,53.04,62.31,66.27,66.7,73.68,1,0.48,1.0,0.0,0.9,0.3,0.0,1,0
9331,2017-09-20 11:31:00,67.78,53.04,62.23,65.97,66.74,73.69,1,0.47,1.0,0.0,0.9,0.32,0.0,1,0
9332,2017-09-20 11:32:00,68.23,53.04,61.54,66.35,66.82,73.72,1,0.46,1.0,0.0,0.9,0.36,0.0,1,0
9333,2017-09-20 11:33:00,68.47,53.04,61.31,66.24,66.68,73.76,1,0.48,1.0,0.0,0.9,0.4,0.0,1,0
9334,2017-09-20 11:34:00,67.59,53.04,61.05,65.5,66.41,73.77,1,0.5,1.0,0.0,0.9,0.4,0.0,1,0
9335,2017-09-20 11:35:00,65.91,53.04,60.73,65.48,66.36,73.74,1,0.49,1.0,0.0,0.9,0.35,0.0,1,0
9336,2017-09-20 11:36:00,64.36,53.04,60.53,65.71,66.33,73.7,1,0.49,1.0,0.0,0.9,0.3,0.0,1,0
9337,2017-09-20 11:37:00,63.37,53.04,60.33,65.35,66.26,73.64,1,0.49,1.0,0.0,0.9,0.25,0.0,1,0
9338,2017-09-20 11:38:00,62.88,53.04,60.27,65.5,66.19,73.57,1,0.49,1.0,0.0,0.9,0.22,0.0,1,0
9339,2017-09-20 11:39:00,62.74,53.04,60.38,65.34,66.07,73.48,1,0.5,1.0,0.0,0.9,0.21,0.0,1,0
9340,2017-09-20 11:40:00,62.79,53.04,60.46,65.04,66.06,73.36,1,0.49,1.0,0.0,0.9,0.21,0.0,1,0
9341,2017-09-20 11:41:00,62.92,53.04,60.72,65.56,66.18,73.24,1,0.47,1.0,0.0,0.9,0.19,0.0,1,0
9342,2017-09-20 11:42:00,63.08,53.04,61.27,65.93,66.2,73.16,1,0.47,1.0,0.0,0.9,0.19,0.0,1,0
9343,2017-09-20 11:43:00,63.27,53.04,61.53,65.16,65.98,73.08,1,0.49,1.0,0.0,0.9,0.18,0.0,1,0
9344,2017-09-20 11:44:00,63.51,53.04,61.71,64.9,65.86,72.99,1,0.48,1.0,0.0,0.9,0.18,0.0,1,0
9345,2017-09-20 11:45:00,63.73,53.04,62.21,65.22,65.93,72.89,1,0.46,1.0,0.0,0.9,0.18,0.0,1,0
9346,2017-09-20 11:46:00,63.92,53.04,62.52,65.67,66.05,72.85,1,0.45,1.0,0.0,0.9,0.17,0.0,1,0
9347,2017-09-20 11:47:00,64.1,53.04,62.7,65.31,65.98,72.83,1,0.47,1.0,0.0,0.9,0.17,0.0,1,0
9348,2017-09-20 11:48:00,64.31,53.04,62.91,65.22,65.91,72.81,1,0.47,1.0,0.0,0.9,0.18,0.0,1,0
9349,2017-09-20 11:49:00,64.51,53.04,63.01,65.09,65.9,72.8,1,0.46,1.0,0.0,0.9,0.18,0.0,1,0
9350,2017-09-20 11:50:00,64.67,53.04,63.16,64.82,65.8,72.75,1,0.48,1.0,0.0,0.9,0.2,0.0,1,0
9351,2017-09-20 11:51:00,64.82,53.04,63.03,65.0,65.76,72.71,1,0.47,1.0,0.0,0.9,0.21,0.0,1,0
9352,2017-09-20 11:52:00,64.93,53.04,63.13,64.94,65.75,72.68,1,0.47,1.0,0.0,0.9,0.22,0.0,1,0
9353,2017-09-20 11:53:00,65.02,53.04,62.84,65.18,65.84,72.67,1,0.46,1.0,0.0,0.9,0.23,0.0,1,0
9354,2017-09-20 11:54:00,65.08,53.04,62.86,65.25,65.84,72.68,1,0.46,1.0,0.0,0.9,0.24,0.0,1,0
9355,2017-09-20 11:55:00,65.13,53.04,62.59,65.32,65.98,72.72,1,0.45,1.0,0.0,0.9,0.26,0.0,1,0
9356,2017-09-20 11:56:00,65.09,53.04,62.6,65.73,66.14,72.74,1,0.44,1.0,0.0,0.9,0.27,0.0,1,0
9357,2017-09-20 11:57:00,64.94,53.04,62.33,65.86,66.29,72.77,1,0.44,1.0,0.0,0.9,0.27,0.0,1,0
9358,2017-09-20 11:58:00,64.73,53.04,62.16,65.81,66.28,72.83,1,0.45,1.0,0.0,0.9,0.27,0.0,1,0
9359,2017-09-20 11:59:00,64.51,53.04,62.14,65.71,66.24,72.85,1,0.45,1.0,0.0,0.9,0.27,0.0,1,0
9360,2017-09-20 12:00:00,64.33,53.04,61.93,65.68,66.36,72.88,1,0.45,1.0,0.0,0.9,0.27,0.0,1,0
9361,2017-09-20 12:01:00,64.17,53.04,61.8,66.28,66.59,72.88,1,0.43,1.0,0.0,0.9,0.26,0.0,1,0
9362,2017-09-20 12:02:00,64.01,53.04,61.96,66.41,66.58,72.89,1,0.45,1.0,0.0,0.9,0.26,0.0,1,0
9363,2017-09-20 12:03:00,63.92,53.04,61.82,65.81,66.51,72.9,1,0.44,1.0,0.0,0.9,0.25,0.0,1,0
9364,2017-09-20 12:04:00,63.81,53.04,61.89,65.94,66.37,72.9,1,0.46,1.0,0.0,0.9,0.25,0.0,1,0
9365,2017-09-20 12:05:00,63.75,53.04,62.04,65.23,66.13,72.91,1,0.47,1.0,0.0,0.9,0.24,0.0,1,0
9366,2017-09-20 12:06:00,63.71,53.04,62.32,65.15,66.04,72.85,1,0.46,1.0,0.0,0.9,0.23,0.0,1,0
9367,2017-09-20 12:07:00,63.65,53.04,62.5,65.29,65.99,72.81,1,0.46,1.0,0.0,0.9,0.21,0.0,1,0
9368,2017-09-20 12:08:00,63.6,53.04,62.73,64.99,66.0,72.78,1,0.46,1.0,0.0,0.9,0.2,0.0,1,0
9369,2017-09-20 12:09:00,63.65,53.04,63.08,65.3,66.0,72.73,1,0.45,1.0,0.0,0.9,0.19,0.0,1,0
9370,2017-09-20 12:10:00,63.74,53.04,63.11,65.27,65.99,72.7,1,0.45,1.0,0.0,0.9,0.19,0.0,1,0
9371,2017-09-20 12:11:00,63.87,53.04,63.21,65.14,65.88,72.69,1,0.46,1.0,0.0,0.9,0.19,0.0,1,0
9372,2017-09-20 12:12:00,64.03,53.04,63.57,65.14,65.88,72.67,1,0.45,1.0,0.0,0.9,0.19,0.0,1,0
9373,2017-09-20 12:13:00,64.17,53.04,63.53,65.25,65.9,72.65,1,0.45,1.0,0.0,0.9,0.19,0.0,1,0
9374,2017-09-20 12:14:00,64.28,53.04,63.83,65.16,65.9,72.63,1,0.45,1.0,0.0,0.9,0.2,0.0,1,0
9375,2017-09-20 12:15:00,64.38,53.04,63.68,65.27,65.75,72.63,1,0.47,1.0,0.0,0.9,0.19,0.0,1,0
9376,2017-09-20 12:16:00,64.46,53.04,63.89,64.65,65.72,72.61,1,0.45,1.0,0.0,0.9,0.2,0.0,1,0
9377,2017-09-20 12:17:00,64.51,53.04,63.89,65.05,65.79,72.6,1,0.45,1.0,0.0,0.9,0.21,0.0,1,0
9378,2017-09-20 12:18:00,64.57,53.04,63.77,65.41,65.96,72.61,1,0.44,1.0,0.0,0.9,0.21,0.0,1,0
9379,2017-09-20 12:19:00,64.6,53.04,63.75,65.89,66.14,72.64,1,0.43,1.0,0.0,0.9,0.21,0.0,1,0
9380,2017-09-20 12:20:00,64.65,53.04,63.74,65.4,65.99,72.69,1,0.47,1.0,0.0,0.9,0.21,0.0,1,0
9381,2017-09-20 12:21:00,64.73,53.04,63.87,64.93,65.86,72.66,1,0.46,1.0,0.0,0.9,0.21,0.0,1,0
9382,2017-09-20 12:22:00,64.77,53.04,63.79,64.96,65.74,72.61,1,0.46,1.0,0.0,0.9,0.22,0.0,1,0
9383,2017-09-20 12:23:00,64.81,53.04,63.88,64.95,65.76,72.6,1,0.46,1.0,0.0,0.9,0.22,0.0,1,0
9384,2017-09-20 12:24:00,64.82,53.04,64.12,65.25,65.85,72.57,1,0.44,1.0,0.0,0.9,0.22,0.0,1,0
9385,2017-09-20 12:25:00,64.83,53.04,64.09,65.61,66.01,72.57,1,0.43,1.0,0.0,0.9,0.21,0.0,1,0
9386,2017-09-20 12:26:00,64.83,53.04,64.35,65.86,66.24,72.59,1,0.41,1.0,0.0,0.9,0.2,0.0,1,0
9387,2017-09-20 12:27:00,64.84,53.04,64.4,66.09,66.3,72.65,1,0.43,1.0,0.0,0.9,0.2,0.0,1,0
9388,2017-09-20 12:28:00,64.89,53.04,64.52,65.55,66.29,72.68,1,0.42,1.0,0.0,0.9,0.2,0.0,1,0
9389,2017-09-20 12:29:00,64.92,53.04,64.61,65.96,66.22,72.71,1,0.43,1.0,0.0,0.9,0.19,0.0,1,0
9390,2017-09-20 12:30:00,64.96,53.04,64.91,65.21,65.98,72.71,1,0.46,1.0,0.0,0.9,0.18,0.0,1,0
9391,2017-09-20 12:31:00,65.02,53.04,65.07,64.88,65.88,72.71,1,0.44,1.0,0.0,0.9,0.17,0.0,1,0
9392,2017-09-20 12:32:00,65.07,53.04,65.22,65.11,65.82,72.71,1,0.45,1.0,0.0,0.9,0.17,0.0,1,0
9393,2017-09-20 12:33:00,65.13,53.04,65.33,65.09,65.84,72.71,1,0.44,1.0,0.0,0.9,0.16,0.0,1,0
9394,2017-09-20 12:34:00,65.21,53.04,65.59,65.4,65.89,72.73,1,0.44,1.0,0.0,0.9,0.16,0.0,1,0
9395,2017-09-20 12:35:00,65.3,53.04,65.88,65.1,65.88,72.72,1,0.43,1.0,0.0,0.9,0.15,0.0,1,0
9396,2017-09-20 12:36:00,65.42,53.04,65.86,65.43,65.82,72.74,1,0.45,1.0,0.0,0.9,0.15,0.0,1,0
9397,2017-09-20 12:37:00,65.57,53.04,66.32,64.68,65.65,72.74,1,0.46,1.0,0.0,0.9,0.14,0.0,1,0
9398,2017-09-20 12:38:00,65.72,53.04,66.34,64.59,65.48,72.7,1,0.46,1.0,0.0,0.9,0.14,0.0,1,0
9399,2017-09-20 12:39:00,65.85,53.04,66.68,64.47,65.37,72.67,1,0.46,1.0,0.0,0.9,0.14,0.0,1,0
9400,2017-09-20 12:40:00,65.94,53.04,66.84,64.47,65.4,72.63,1,0.45,1.0,0.0,0.9,0.12,0.0,1,0
9401,2017-09-20 12:41:00,66.01,53.04,67.02,64.92,65.4,72.62,1,0.46,1.0,0.0,0.9,0.11,0.0,1,0
9402,2017-09-20 12:42:00,66.07,53.04,67.58,64.48,65.37,72.61,1,0.46,1.0,0.0,0.9,0.11,0.0,1,0
9403,2017-09-20 12:43:00,66.1,53.04,67.85,64.54,65.37,72.59,1,0.45,1.0,0.0,0.9,0.09,0.0,1,0
9404,2017-09-20 12:44:00,66.14,53.04,68.27,64.9,65.43,72.59,1,0.44,1.0,0.0,0.9,0.08,0.0,1,0
9405,2017-09-20 12:45:00,66.17,53.04,68.1,65.01,65.47,72.64,1,0.44,1.0,0.0,0.9,0.07,0.0,1,0
9406,2017-09-20 12:46:00,66.2,53.04,68.39,64.87,65.47,72.64,1,0.44,1.0,0.0,0.9,0.05,0.0,1,0
9407,2017-09-20 12:47:00,66.24,53.04,68.7,64.78,65.39,72.66,1,0.45,1.0,0.0,0.9,0.05,0.0,1,0
9408,2017-09-20 12:48:00,66.26,53.04,68.93,64.49,65.29,72.68,1,0.46,1.0,0.0,0.9,0.04,0.0,1,0
9409,2017-09-20 12:49:00,66.29,53.04,69.24,64.39,65.29,72.69,1,0.45,1.0,0.0,0.9,0.03,0.0,1,0
9410,2017-09-20 12:50:00,66.31,53.04,69.03,64.55,65.31,72.69,1,0.45,1.0,0.0,0.9,0.02,0.0,1,0
9411,2017-09-20 12:51:00,66.3,53.04,69.44,64.87,65.34,72.7,1,0.45,1.0,0.0,0.9,0.02,0.0,1,0
9412,2017-09-20 12:52:00,66.31,53.04,69.09,64.71,65.4,72.69,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9413,2017-09-20 12:53:00,66.31,53.04,69.56,64.94,65.35,72.71,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9414,2017-09-20 12:54:00,66.33,53.04,69.57,64.38,65.23,72.71,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9415,2017-09-20 12:55:00,66.34,53.04,69.83,64.38,65.24,72.74,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9416,2017-09-20 12:56:00,66.34,53.04,69.95,64.74,65.26,72.72,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9417,2017-09-20 12:57:00,66.34,53.04,70.06,64.6,65.29,72.69,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9418,2017-09-20 12:58:00,66.34,53.04,69.97,64.63,65.37,72.68,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9419,2017-09-20 12:59:00,66.34,53.04,70.11,64.92,65.42,72.7,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9420,2017-09-20 13:00:00,66.36,53.04,70.21,64.86,65.44,72.7,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9421,2017-09-20 13:01:00,66.37,53.04,70.29,64.79,65.48,72.71,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9422,2017-09-20 13:02:00,66.39,53.04,70.35,65.11,65.6,72.77,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9423,2017-09-20 13:03:00,66.41,53.04,70.51,65.46,65.75,72.81,1,0.42,1.0,0.0,0.9,0.0,0.0,1,0
9424,2017-09-20 13:04:00,66.45,53.04,70.29,65.44,65.78,72.85,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9425,2017-09-20 13:05:00,66.5,53.04,70.59,65.09,65.73,72.89,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9426,2017-09-20 13:06:00,66.54,53.04,70.65,65.16,65.78,72.91,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9427,2017-09-20 13:07:00,66.57,53.04,70.84,65.37,65.89,72.93,1,0.42,1.0,0.0,0.9,0.0,0.0,1,0
9428,2017-09-20 13:08:00,66.61,53.04,70.82,65.56,65.96,72.97,1,0.42,1.0,0.0,0.9,0.0,0.0,1,0
9429,2017-09-20 13:09:00,66.65,53.04,70.82,65.48,65.95,73.04,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9430,2017-09-20 13:10:00,66.7,53.04,70.82,65.28,65.91,73.08,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9431,2017-09-20 13:11:00,66.75,53.04,70.79,65.39,65.98,73.1,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9432,2017-09-20 13:12:00,66.77,53.04,70.53,65.61,65.99,73.14,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9433,2017-09-20 13:13:00,66.8,53.04,70.73,65.13,65.78,73.14,1,0.46,1.0,0.0,0.9,0.0,0.0,1,0
9434,2017-09-20 13:14:00,66.84,53.04,70.36,64.76,65.69,73.09,1,0.45,1.0,0.0,0.9,0.0,0.0,1,0
9435,2017-09-20 13:15:00,66.83,53.04,70.75,65.11,65.84,73.08,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9436,2017-09-20 13:16:00,66.82,53.04,70.44,65.79,66.09,73.09,1,0.42,1.0,0.0,0.9,0.0,0.0,1,0
9437,2017-09-20 13:17:00,66.83,53.04,70.68,66.2,66.28,73.12,1,0.42,1.0,0.0,0.9,0.0,0.0,1,0
9438,2017-09-20 13:18:00,66.87,53.04,70.33,65.82,66.35,73.15,1,0.42,1.0,0.0,0.9,0.0,0.0,1,0
9439,2017-09-20 13:19:00,66.92,53.04,70.02,66.33,66.61,73.19,1,0.4,1.0,0.0,0.9,0.0,0.0,1,0
9440,2017-09-20 13:20:00,66.97,53.04,69.95,66.67,66.72,73.24,1,0.41,1.0,0.0,0.9,0.0,0.0,1,0
9441,2017-09-20 13:21:00,67.06,53.04,69.92,66.2,66.63,73.31,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9442,2017-09-20 13:22:00,67.15,53.04,69.58,65.75,66.49,73.33,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9443,2017-09-20 13:23:00,67.22,53.04,69.43,65.68,66.44,73.34,1,0.44,1.0,0.0,0.9,0.0,0.0,1,0
9444,2017-09-20 13:24:00,67.26,53.04,69.08,65.98,66.61,73.32,1,0.42,1.0,0.0,0.9,0.0,0.0,1,0
9445,2017-09-20 13:25:00,67.29,53.04,68.78,66.47,66.86,73.32,1,0.4,1.0,0.0,0.9,0.0,0.0,1,0
9446,2017-09-20 13:26:00,67.34,53.04,68.65,66.9,66.95,73.38,1,0.42,1.0,0.0,0.9,0.0,0.0,1,0
9447,2017-09-20 13:27:00,67.41,53.04,68.31,66.25,66.78,73.43,1,0.43,1.0,0.0,0.9,0.0,0.0,1,0
9448,2017-09-20 13:28:00,67.46,53.04,68.04,65.73,66.47,73.44,1,0.46,1.0,0.0,0.9,0.0,0.0,1,0
9449,2017-09-20 13:29:00,67.5,53.04,67.81,65.31,66.22,73.43,1,0.47,1.0,0.0,0.9,0.0,0.0,1,0
9450,2017-09-20 13:30:00,67.51,53.04,67.69,65.06,66.16,73.38,1,0.46,1.0,0.0,0.9,0.02,0.0,1,0
9451,2017-09-20 13:31:00,67.48,53.04,67.37,65.85,66.36,73.34,1,0.44,1.0,0.0,0.9,0.02,0.0,1,0
9452,2017-09-20 13:32:00,67.45,53.04,67.18,66.03,66.47,73.34,1,0.45,1.0,0.0,0.9,0.03,0.0,1,0
9453,2017-09-20 13:33:00,67.46,53.04,66.92,65.86,66.48,73.33,1,0.45,1.0,0.0,0.9,0.04,0.0,1,0
9454,2017-09-20 13:34:00,67.47,53.04,66.82,65.97,66.51,73.32,1,0.45,1.0,0.0,0.9,0.05,0.0,1,0
9455,2017-09-20 13:35:00,67.48,53.04,66.45,65.86,66.5,73.33,1,0.45,1.0,0.0,0.9,0.06,0.0,1,0
9456,2017-09-20 13:36:00,67.48,53.04,66.22,65.8,66.39,73.33,1,0.46,1.0,0.0,0.9,0.08,0.0,1,0
9457,2017-09-20 13:37:00,67.49,53.04,65.92,65.75,66.35,73.33,1,0.47,1.0,0.0,0.9,0.1,0.0,1,0
9458,2017-09-20 13:38:00,67.51,53.04,65.53,65.74,66.42,73.37,1,0.46,1.0,0.0,0.9,0.11,0.0,1,0
9459,2017-09-20 13:39:00,67.51,53.04,65.39,66.05,66.59,73.39,1,0.44,1.0,0.0,0.9,0.13,0.0,1,0
9460,2017-09-20 13:40:00,67.51,53.04,64.93,66.29,66.64,73.39,1,0.45,1.0,0.0,0.9,0.14,0.0,1,0
9461,2017-09-20 13:41:00,67.53,53.04,64.84,66.25,66.7,73.38,1,0.45,1.0,0.0,0.9,0.16,0.0,1,0
9462,2017-09-20 13:42:00,67.58,53.04,64.61,66.26,66.74,73.39,1,0.45,1.0,0.0,0.9,0.17,0.0,1,0
9463,2017-09-20 13:43:00,67.6,53.04,64.42,66.19,66.71,73.41,1,0.46,1.0,0.0,0.9,0.19,0.0,1,0
9464,2017-09-20 13:44:00,67.62,53.04,64.18,66.13,66.61,73.43,1,0.47,1.0,0.0,0.9,0.2,0.0,1,0
9465,2017-09-20 13:45:00,67.65,53.04,63.99,65.6,66.35,73.43,1,0.48,1.0,0.0,0.9,0.21,0.0,1,0
9466,2017-09-20 13:46:00,67.63,53.04,63.8,65.47,66.26,73.39,1,0.48,1.0,0.0,0.9,0.23,0.0,1,0
9467,2017-09-20 13:47:00,67.56,53.04,63.6,65.63,66.31,73.36,1,0.47,1.0,0.0,0.9,0.23,0.0,1,0
9468,2017-09-20 13:48:00,67.44,53.04,63.59,65.74,66.29,73.37,1,0.48,1.0,0.0,0.9,0.24,0.0,1,0
9469,2017-09-20 13:49:00,67.31,53.04,63.18,65.27,66.16,73.36,1,0.48,1.0,0.0,0.9,0.24,0.0,1,0
9470,2017-09-20 13:50:00,67.13,53.04,63.42,65.26,66.18,73.35,1,0.48,1.0,0.0,0.9,0.25,0.0,1,0
9471,2017-09-20 13:51:00,66.95,53.04,62.9,65.76,66.35,73.34,1,0.46,1.0,0.0,0.9,0.26,0.0,1,0
9472,2017-09-20 13:52:00,66.76,53.04,62.61,66.1,66.52,73.38,1,0.45,1.0,0.0,0.9,0.27,0.0,1,0
9473,2017-09-20 13:53:00,66.65,53.04,62.49,66.15,66.52,73.4,1,0.47,1.0,0.0,0.9,0.28,0.0,1,0
9474,2017-09-20 13:54:00,66.61,53.04,62.18,65.71,66.29,73.41,1,0.48,1.0,0.0,0.9,0.29,0.0,1,0
9475,2017-09-20 13:55:00,66.57,53.04,62.0,65.27,66.13,73.37,1,0.49,1.0,0.0,0.9,0.3,0.0,1,0
9476,2017-09-20 13:56:00,66.39,53.04,61.75,65.58,66.3,73.35,1,0.46,1.0,0.0,0.9,0.31,0.0,1,0
9477,2017-09-20 13:57:00,65.98,53.04,61.5,65.95,66.39,73.33,1,0.47,1.0,0.0,0.9,0.31,0.0,1,0
9478,2017-09-20 13:58:00,65.44,53.04,61.3,65.7,66.41,73.28,1,0.47,1.0,0.0,0.9,0.29,0.0,1,0
9479,2017-09-20 13:59:00,64.85,53.04,61.48,65.84,66.42,73.26,1,0.46,1.0,0.0,0.9,0.27,0.0,1,0
9480,2017-09-20 14:00:00,64.28,53.04,61.37,65.78,66.33,73.22,1,0.47,1.0,0.0,0.9,0.25,0.0,1,0
9481,2017-09-20 14:01:00,63.85,53.04,61.57,65.72,66.4,73.16,1,0.46,1.0,0.0,0.9,0.22,0.0,1,0
9482,2017-09-20 14:02:00,63.63,53.04,61.72,65.99,66.44,73.14,1,0.46,1.0,0.0,0.9,0.21,0.0,1,0
9483,2017-09-20 14:03:00,63.58,53.04,61.62,65.64,66.24,73.09,1,0.48,1.0,0.0,0.9,0.2,0.0,1,0
9484,2017-09-20 14:04:00,63.66,53.04,61.84,65.38,66.14,72.98,1,0.47,1.0,0.0,0.9,0.2,0.0,1,0
9485,2017-09-20 14:05:00,63.77,53.04,61.84,65.51,66.19,72.92,1,0.46,1.0,0.0,0.9,0.2,0.0,1,0
9486,2017-09-20 14:06:00,63.93,53.04,62.03,65.55,66.21,72.86,1,0.46,1.0,0.0,0.9,0.2,0.0,1,0
9487,2017-09-20 14:07:00,64.09,53.04,62.24,65.82,66.35,72.81,1,0.44,1.0,0.0,0.9,0.21,0.0,1,0
9488,2017-09-20 14:08:00,64.22,53.04,62.42,65.98,66.42,72.81,1,0.44,1.0,0.0,0.9,0.21,0.0,1,0
9489,2017-09-20 14:09:00,64.34,53.04,62.42,66.08,66.5,72.82,1,0.44,1.0,0.0,0.9,0.21,0.0,1,0
9490,2017-09-20 14:10:00,64.45,53.04,62.48,65.86,66.6,72.84,1,0.43,1.0,0.0,0.9,0.23,0.0,1,0
9491,2017-09-20 14:11:00,64.54,53.04,62.22,66.63,66.88,72.88,1,0.41,1.0,0.0,0.9,0.24,0.0,1,0
9492,2017-09-20 14:12:00,64.61,53.04,61.91,66.84,67.08,72.96,1,0.41,1.0,0.0,0.9,0.27,0.0,1,0
9493,2017-09-20 14:13:00,64.67,53.04,61.71,67.08,67.36,73.04,1,0.4,1.0,0.0,0.9,0.29,0.0,1,0
9494,2017-09-20 14:14:00,64.62,53.04,61.14,67.29,67.47,73.12,1,0.4,1.0,0.0,0.9,0.32,0.0,1,0
